INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 3 3 1962
1 0 0 0 -3 3 6 3 1962
1 0 0 0 -2 0 3 3 1962
1 0 0 0 -1 7 14 7 1962
1 0 0 0 0 704 1618 914 1962
1 0 0 1 -4 0 1 1 1962
1 0 0 1 -3 1 2 1 1962
1 0 0 1 -2 1 6 5 1962
1 0 0 1 -1 9 18 9 1962
1 0 0 1 0 173 453 280 1962
1 0 0 10 -4 0 1 1 1962
1 0 0 10 -2 0 3 3 1962
1 0 0 10 -1 3 18 15 1962
1 0 0 10 0 42 107 65 1962
1 0 0 11 -6 0 1 1 1962
1 0 0 11 -3 0 1 1 1962
1 0 0 11 -2 1 5 4 1962
1 0 0 11 -1 4 11 7 1962
1 0 0 11 0 27 76 49 1962
1 0 0 100 -2 1 2 1 1962
1 0 0 100 -1 1 4 3 1962
1 0 0 100 0 11 31 20 1962
1 0 0 101 -4 0 1 1 1962
1 0 0 101 -2 1 2 1 1962
1 0 0 101 -1 5 11 6 1962
1 0 0 101 0 16 41 25 1962
1 0 0 110 -1 1 3 2 1962
1 0 0 110 0 5 18 13 1962
1 0 0 111 -4 0 1 1 1962
1 0 0 111 -3 0 2 2 1962
1 0 0 111 -2 1 6 5 1962
1 0 0 111 -1 1 5 4 1962
1 0 0 111 0 6 12 6 1962
1 0 1 0 -9 0 1 1 1962
1 0 1 0 -5 0 2 2 1962
1 0 1 0 -4 0 8 8 1962
1 0 1 0 -3 9 19 10 1962
1 0 1 0 -2 6 27 21 1962
1 0 1 0 -1 17 35 18 1962
1 0 1 0 0 502 1098 596 1962
1 0 1 1 -9 0 1 1 1962
1 0 1 1 -4 0 3 3 1962
1 0 1 1 -3 4 7 3 1962
1 0 1 1 -2 3 20 17 1962
1 0 1 1 -1 15 51 36 1962
1 0 1 1 0 183 451 268 1962
1 0 1 10 -5 0 2 2 1962
1 0 1 10 -4 0 1 1 1962
1 0 1 10 -3 0 4 4 1962
1 0 1 10 -2 3 11 8 1962
1 0 1 10 -1 13 45 32 1962
1 0 1 10 0 74 175 101 1962
1 0 1 11 -6 0 1 1 1962
1 0 1 11 -5 0 2 2 1962
1 0 1 11 -4 0 3 3 1962
1 0 1 11 -3 1 3 2 1962
1 0 1 11 -2 4 14 10 1962
1 0 1 11 -1 8 31 23 1962
1 0 1 11 0 53 139 86 1962
1 0 1 100 -4 1 1 0 1962
1 0 1 100 -3 1 5 4 1962
1 0 1 100 -2 4 6 2 1962
1 0 1 100 -1 6 21 15 1962
1 0 1 100 0 20 58 38 1962
1 0 1 101 -6 0 1 1 1962
1 0 1 101 -3 0 3 3 1962
1 0 1 101 -2 0 4 4 1962
1 0 1 101 -1 9 19 10 1962
1 0 1 101 0 24 61 37 1962
1 0 1 110 -6 0 1 1 1962
1 0 1 110 -5 0 1 1 1962
1 0 1 110 -3 0 2 2 1962
1 0 1 110 -2 0 2 2 1962
1 0 1 110 -1 6 13 7 1962
1 0 1 110 0 20 46 26 1962
1 0 1 111 -7 0 1 1 1962
1 0 1 111 -6 0 2 2 1962
1 0 1 111 -5 0 2 2 1962
1 0 1 111 -4 0 3 3 1962
1 0 1 111 -3 0 5 5 1962
1 0 1 111 -2 1 9 8 1962
1 0 1 111 -1 4 16 12 1962
1 0 1 111 0 12 37 25 1962
1 0 2 0 -6 0 1 1 1962
1 0 2 0 -5 1 5 4 1962
1 0 2 0 -4 2 15 13 1962
1 0 2 0 -3 9 23 14 1962
1 0 2 0 -2 14 55 41 1962
1 0 2 0 -1 25 58 33 1962
1 0 2 0 0 378 784 406 1962
1 0 2 1 -5 1 1 0 1962
1 0 2 1 -4 1 6 5 1962
1 0 2 1 -3 3 11 8 1962
1 0 2 1 -2 11 35 24 1962
1 0 2 1 -1 29 72 43 1962
1 0 2 1 0 182 396 214 1962
1 0 2 10 -5 0 2 2 1962
1 0 2 10 -4 1 8 7 1962
1 0 2 10 -3 1 7 6 1962
1 0 2 10 -2 7 28 21 1962
1 0 2 10 -1 18 55 37 1962
1 0 2 10 0 63 156 93 1962
1 0 2 11 -7 0 1 1 1962
1 0 2 11 -6 0 1 1 1962
1 0 2 11 -5 0 2 2 1962
1 0 2 11 -4 0 4 4 1962
1 0 2 11 -3 2 8 6 1962
1 0 2 11 -2 8 22 14 1962
1 0 2 11 -1 10 53 43 1962
1 0 2 11 0 52 143 91 1962
1 0 2 100 -7 0 1 1 1962
1 0 2 100 -3 0 3 3 1962
1 0 2 100 -2 5 10 5 1962
1 0 2 100 -1 11 28 17 1962
1 0 2 100 0 25 65 40 1962
1 0 2 101 -6 0 1 1 1962
1 0 2 101 -4 0 1 1 1962
1 0 2 101 -3 0 5 5 1962
1 0 2 101 -2 4 19 15 1962
1 0 2 101 -1 9 25 16 1962
1 0 2 101 0 25 71 46 1962
1 0 2 110 -7 0 1 1 1962
1 0 2 110 -5 0 1 1 1962
1 0 2 110 -3 0 1 1 1962
1 0 2 110 -2 1 5 4 1962
1 0 2 110 -1 2 14 12 1962
1 0 2 110 0 19 34 15 1962
1 0 2 111 -7 0 1 1 1962
1 0 2 111 -4 0 3 3 1962
1 0 2 111 -3 0 5 5 1962
1 0 2 111 -2 2 11 9 1962
1 0 2 111 -1 6 21 15 1962
1 0 2 111 0 23 39 16 1962
1 1 0 0 -9 0 1 1 1962
1 1 0 0 -7 0 4 4 1962
1 1 0 0 -6 0 3 3 1962
1 1 0 0 -5 1 10 9 1962
1 1 0 0 -4 3 26 23 1962
1 1 0 0 -3 13 45 32 1962
1 1 0 0 -2 44 136 92 1962
1 1 0 0 -1 80 236 156 1962
1 1 0 0 0 567 1162 595 1962
1 1 0 0 1 5 15 10 1962
1 1 0 0 2 7 11 4 1962
1 1 0 0 3 3 3 0 1962
1 1 0 0 5 2 2 0 1962
1 1 0 0 6 1 1 0 1962
1 1 0 1 -7 0 2 2 1962
1 1 0 1 -6 0 2 2 1962
1 1 0 1 -5 0 1 1 1962
1 1 0 1 -4 1 4 3 1962
1 1 0 1 -3 4 12 8 1962
1 1 0 1 -2 15 44 29 1962
1 1 0 1 -1 23 71 48 1962
1 1 0 1 0 199 362 163 1962
1 1 0 1 1 4 11 7 1962
1 1 0 1 2 3 5 2 1962
1 1 0 1 3 2 3 1 1962
1 1 0 1 5 1 1 0 1962
1 1 0 1 6 1 1 0 1962
1 1 0 10 -6 0 1 1 1962
1 1 0 10 -4 0 1 1 1962
1 1 0 10 -3 1 3 2 1962
1 1 0 10 -2 7 8 1 1962
1 1 0 10 -1 7 21 14 1962
1 1 0 10 0 56 95 39 1962
1 1 0 10 1 6 8 2 1962
1 1 0 10 2 1 3 2 1962
1 1 0 10 3 0 1 1 1962
1 1 0 10 4 0 1 1 1962
1 1 0 11 -6 0 2 2 1962
1 1 0 11 -5 0 1 1 1962
1 1 0 11 -4 0 1 1 1962
1 1 0 11 -3 1 5 4 1962
1 1 0 11 -2 8 13 5 1962
1 1 0 11 -1 4 8 4 1962
1 1 0 11 0 44 71 27 1962
1 1 0 11 1 6 13 7 1962
1 1 0 11 2 3 5 2 1962
1 1 0 11 3 0 1 1 1962
1 1 0 100 -5 0 1 1 1962
1 1 0 100 -3 0 1 1 1962
1 1 0 100 -2 0 2 2 1962
1 1 0 100 -1 4 8 4 1962
1 1 0 100 0 8 17 9 1962
1 1 0 100 1 4 6 2 1962
1 1 0 100 2 3 4 1 1962
1 1 0 100 3 1 2 1 1962
1 1 0 101 -2 3 5 2 1962
1 1 0 101 -1 3 8 5 1962
1 1 0 101 0 20 33 13 1962
1 1 0 101 1 5 8 3 1962
1 1 0 101 2 1 1 0 1962
1 1 0 110 -3 0 1 1 1962
1 1 0 110 -1 1 4 3 1962
1 1 0 110 0 9 12 3 1962
1 1 0 110 1 5 9 4 1962
1 1 0 110 2 1 1 0 1962
1 1 0 110 3 1 1 0 1962
1 1 0 111 -3 0 2 2 1962
1 1 0 111 -2 2 4 2 1962
