INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -6 0 1 1 1980
1 0 0 0 -4 0 2 2 1980
1 0 0 0 -3 0 4 4 1980
1 0 0 0 -2 0 6 6 1980
1 0 0 0 -1 10 28 18 1980
1 0 0 0 0 928 2106 1178 1980
1 0 0 1 -2 2 5 3 1980
1 0 0 1 -1 14 33 19 1980
1 0 0 1 0 263 603 340 1980
1 0 0 10 -2 3 8 5 1980
1 0 0 10 -1 5 15 10 1980
1 0 0 10 0 94 237 143 1980
1 0 0 11 -3 0 2 2 1980
1 0 0 11 -2 2 10 8 1980
1 0 0 11 -1 4 19 15 1980
1 0 0 11 0 46 108 62 1980
1 0 0 100 -3 0 3 3 1980
1 0 0 100 -2 0 2 2 1980
1 0 0 100 -1 1 7 6 1980
1 0 0 100 0 21 58 37 1980
1 0 0 101 -3 0 1 1 1980
1 0 0 101 -2 1 3 2 1980
1 0 0 101 -1 6 18 12 1980
1 0 0 101 0 28 71 43 1980
1 0 0 110 -3 0 2 2 1980
1 0 0 110 -2 0 5 5 1980
1 0 0 110 -1 2 8 6 1980
1 0 0 110 0 11 27 16 1980
1 0 0 111 -2 0 2 2 1980
1 0 0 111 -1 1 5 4 1980
1 0 0 111 0 6 18 12 1980
1 0 1 0 -6 0 1 1 1980
1 0 1 0 -5 0 3 3 1980
1 0 1 0 -4 1 7 6 1980
1 0 1 0 -3 4 22 18 1980
1 0 1 0 -2 5 25 20 1980
1 0 1 0 -1 11 36 25 1980
1 0 1 0 0 656 1418 762 1980
1 0 1 1 -6 0 1 1 1980
1 0 1 1 -5 0 3 3 1980
1 0 1 1 -4 0 2 2 1980
1 0 1 1 -3 3 15 12 1980
1 0 1 1 -2 2 14 12 1980
1 0 1 1 -1 25 83 58 1980
1 0 1 1 0 239 510 271 1980
1 0 1 10 -5 0 2 2 1980
1 0 1 10 -4 0 1 1 1980
1 0 1 10 -3 2 10 8 1980
1 0 1 10 -2 6 20 14 1980
1 0 1 10 -1 14 51 37 1980
1 0 1 10 0 123 311 188 1980
1 0 1 11 -6 1 2 1 1980
1 0 1 11 -5 0 1 1 1980
1 0 1 11 -4 0 4 4 1980
1 0 1 11 -3 0 4 4 1980
1 0 1 11 -2 3 17 14 1980
1 0 1 11 -1 11 42 31 1980
1 0 1 11 0 60 140 80 1980
1 0 1 100 -5 0 1 1 1980
