INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -6 0 2 2 2010
1 0 0 0 -3 3 13 10 2010
1 0 0 0 -2 8 17 9 2010
1 0 0 0 -1 19 36 17 2010
1 0 0 0 0 1358 2430 1072 2010
1 0 0 1 -6 0 1 1 2010
1 0 0 1 -3 0 4 4 2010
1 0 0 1 -2 3 8 5 2010
1 0 0 1 -1 7 22 15 2010
1 0 0 1 0 301 592 291 2010
1 0 0 10 -5 0 1 1 2010
1 0 0 10 -4 0 2 2 2010
1 0 0 10 -3 1 4 3 2010
1 0 0 10 -2 2 3 1 2010
1 0 0 10 -1 5 20 15 2010
1 0 0 10 0 83 177 94 2010
1 0 0 11 -4 0 1 1 2010
1 0 0 11 -3 1 4 3 2010
1 0 0 11 -2 4 6 2 2010
1 0 0 11 -1 5 18 13 2010
1 0 0 11 0 61 140 79 2010
1 0 0 100 -4 0 1 1 2010
1 0 0 100 -3 0 1 1 2010
1 0 0 100 -2 0 1 1 2010
1 0 0 100 -1 1 3 2 2010
1 0 0 100 0 8 22 14 2010
1 0 0 101 -4 0 2 2 2010
1 0 0 101 -3 0 1 1 2010
1 0 0 101 -2 0 1 1 2010
1 0 0 101 -1 3 8 5 2010
1 0 0 101 0 19 48 29 2010
1 0 0 110 -3 0 1 1 2010
1 0 0 110 -2 1 3 2 2010
1 0 0 110 -1 3 7 4 2010
1 0 0 110 0 14 23 9 2010
1 0 0 111 -5 0 1 1 2010
1 0 0 111 -4 0 1 1 2010
1 0 0 111 -3 1 2 1 2010
1 0 0 111 -2 2 4 2 2010
1 0 0 111 -1 3 12 9 2010
1 0 0 111 0 11 32 21 2010
1 0 1 0 -10 0 1 1 2010
1 0 1 0 -6 1 3 2 2010
1 0 1 0 -5 1 4 3 2010
1 0 1 0 -4 0 4 4 2010
1 0 1 0 -3 8 23 15 2010
1 0 1 0 -2 15 39 24 2010
1 0 1 0 -1 31 52 21 2010
1 0 1 0 0 997 1708 711 2010
1 0 1 1 -6 0 1 1 2010
1 0 1 1 -5 1 2 1 2010
1 0 1 1 -4 0 1 1 2010
1 0 1 1 -3 2 9 7 2010
1 0 1 1 -2 14 30 16 2010
1 0 1 1 -1 28 68 40 2010
1 0 1 1 0 367 644 277 2010
1 0 1 10 -6 0 1 1 2010
1 0 1 10 -5 0 1 1 2010
1 0 1 10 -4 0 2 2 2010
1 0 1 10 -3 5 8 3 2010
1 0 1 10 -2 5 14 9 2010
1 0 1 10 -1 31 61 30 2010
1 0 1 10 0 125 245 120 2010
1 0 1 11 -6 0 1 1 2010
1 0 1 11 -5 1 1 0 2010
