INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 1 5 4 1974
1 0 0 0 -3 3 10 7 1974
1 0 0 0 -2 1 3 2 1974
1 0 0 0 -1 7 17 10 1974
1 0 0 0 0 1021 1947 926 1974
1 0 0 1 -4 0 4 4 1974
1 0 0 1 -2 1 3 2 1974
1 0 0 1 -1 8 24 16 1974
1 0 0 1 0 280 558 278 1974
1 0 0 10 -4 0 1 1 1974
1 0 0 10 -3 1 2 1 1974
1 0 0 10 -2 3 6 3 1974
1 0 0 10 -1 10 15 5 1974
1 0 0 10 0 76 168 92 1974
1 0 0 11 -4 0 1 1 1974
1 0 0 11 -3 1 1 0 1974
1 0 0 11 -2 1 5 4 1974
1 0 0 11 -1 5 14 9 1974
1 0 0 11 0 36 102 66 1974
1 0 0 100 -3 0 1 1 1974
1 0 0 100 -2 0 1 1 1974
1 0 0 100 -1 0 9 9 1974
1 0 0 100 0 5 30 25 1974
1 0 0 101 -4 0 1 1 1974
1 0 0 101 -3 1 3 2 1974
1 0 0 101 -2 4 4 0 1974
1 0 0 101 -1 6 15 9 1974
1 0 0 101 0 27 49 22 1974
1 0 0 110 -2 0 3 3 1974
1 0 0 110 -1 2 8 6 1974
1 0 0 110 0 8 15 7 1974
1 0 0 111 -4 0 1 1 1974
1 0 0 111 -3 0 1 1 1974
1 0 0 111 -2 0 1 1 1974
1 0 0 111 -1 1 9 8 1974
1 0 0 111 0 6 23 17 1974
1 0 1 0 -6 0 1 1 1974
1 0 1 0 -5 1 2 1 1974
1 0 1 0 -4 2 10 8 1974
1 0 1 0 -3 4 25 21 1974
1 0 1 0 -2 8 24 16 1974
1 0 1 0 -1 8 24 16 1974
1 0 1 0 0 735 1336 601 1974
1 0 1 1 -6 0 1 1 1974
1 0 1 1 -5 0 1 1 1974
1 0 1 1 -4 1 4 3 1974
1 0 1 1 -3 2 11 9 1974
1 0 1 1 -2 8 23 15 1974
1 0 1 1 -1 24 61 37 1974
1 0 1 1 0 267 524 257 1974
