INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -3 0 1 1 1946
1 0 0 0 -2 0 1 1 1946
1 0 0 0 -1 1 2 1 1946
1 0 0 0 0 238 444 206 1946
1 0 0 1 -5 0 1 1 1946
1 0 0 1 -4 0 1 1 1946
1 0 0 1 -3 0 1 1 1946
1 0 0 1 -1 1 1 0 1946
1 0 0 1 0 65 140 75 1946
1 0 0 10 -3 0 1 1 1946
1 0 0 10 -2 2 3 1 1946
1 0 0 10 -1 1 2 1 1946
1 0 0 10 0 11 21 10 1946
1 0 0 11 -2 0 1 1 1946
1 0 0 11 -1 2 2 0 1946
1 0 0 11 0 9 25 16 1946
1 0 0 100 -1 2 3 1 1946
1 0 0 100 0 2 4 2 1946
1 0 0 101 -2 1 2 1 1946
1 0 0 101 -1 1 1 0 1946
1 0 0 101 0 10 17 7 1946
1 0 0 110 -3 0 1 1 1946
1 0 0 110 -1 0 2 2 1946
1 0 0 110 0 1 3 2 1946
1 0 0 111 -1 1 1 0 1946
1 0 0 111 0 4 9 5 1946
1 0 1 0 -5 0 1 1 1946
1 0 1 0 -4 0 1 1 1946
1 0 1 0 -3 0 1 1 1946
1 0 1 0 -2 1 4 3 1946
1 0 1 0 -1 3 5 2 1946
1 0 1 0 0 162 285 123 1946
1 0 1 1 -5 0 1 1 1946
1 0 1 1 -4 0 2 2 1946
1 0 1 1 -3 0 2 2 1946
1 0 1 1 -2 2 3 1 1946
1 0 1 1 -1 4 13 9 1946
1 0 1 1 0 67 129 62 1946
1 0 1 10 -5 0 1 1 1946
1 0 1 10 -4 0 1 1 1946
1 0 1 10 -3 0 2 2 1946
1 0 1 10 -2 4 7 3 1946
1 0 1 10 -1 7 14 7 1946
1 0 1 10 0 21 49 28 1946
1 0 1 11 -3 1 1 0 1946
1 0 1 11 -2 2 8 6 1946
1 0 1 11 -1 4 8 4 1946
1 0 1 11 0 19 34 15 1946
1 0 1 100 -2 0 2 2 1946
1 0 1 100 -1 1 4 3 1946
1 0 1 100 0 7 12 5 1946
1 0 1 101 -3 0 2 2 1946
1 0 1 101 -2 1 3 2 1946
1 0 1 101 -1 2 8 6 1946
1 0 1 101 0 8 18 10 1946
