INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -6 0 1 1 2009
1 0 0 0 -4 0 3 3 2009
1 0 0 0 -3 1 7 6 2009
1 0 0 0 -2 2 14 12 2009
1 0 0 0 -1 24 51 27 2009
1 0 0 0 0 1333 2431 1098 2009
1 0 0 1 -4 0 2 2 2009
1 0 0 1 -3 1 4 3 2009
1 0 0 1 -2 0 7 7 2009
1 0 0 1 -1 9 27 18 2009
1 0 0 1 0 287 591 304 2009
1 0 0 10 -6 0 1 1 2009
1 0 0 10 -5 0 1 1 2009
1 0 0 10 -4 0 1 1 2009
1 0 0 10 -3 0 2 2 2009
1 0 0 10 -2 1 9 8 2009
1 0 0 10 -1 6 18 12 2009
1 0 0 10 0 100 199 99 2009
1 0 0 11 -2 1 12 11 2009
1 0 0 11 -1 5 18 13 2009
1 0 0 11 0 50 117 67 2009
1 0 0 100 -2 1 1 0 2009
1 0 0 100 -1 1 3 2 2009
1 0 0 100 0 12 31 19 2009
1 0 0 101 -6 0 1 1 2009
1 0 0 101 -4 0 1 1 2009
1 0 0 101 -3 0 2 2 2009
1 0 0 101 -2 0 3 3 2009
1 0 0 101 -1 5 13 8 2009
1 0 0 101 0 12 46 34 2009
1 0 0 110 -4 0 1 1 2009
1 0 0 110 -3 0 1 1 2009
1 0 0 110 -2 0 2 2 2009
1 0 0 110 -1 1 8 7 2009
1 0 0 110 0 9 25 16 2009
1 0 0 111 -4 0 1 1 2009
1 0 0 111 -3 0 1 1 2009
1 0 0 111 -2 0 8 8 2009
1 0 0 111 -1 4 12 8 2009
1 0 0 111 0 9 28 19 2009
1 0 1 0 -6 0 2 2 2009
1 0 1 0 -5 0 3 3 2009
1 0 1 0 -4 1 4 3 2009
1 0 1 0 -3 4 24 20 2009
1 0 1 0 -2 11 39 28 2009
1 0 1 0 -1 43 84 41 2009
1 0 1 0 0 973 1675 702 2009
1 0 1 1 -5 0 2 2 2009
1 0 1 1 -4 0 2 2 2009
1 0 1 1 -3 5 14 9 2009
1 0 1 1 -2 6 30 24 2009
1 0 1 1 -1 35 70 35 2009
1 0 1 1 0 342 639 297 2009
1 0 1 10 -5 1 2 1 2009
1 0 1 10 -4 0 1 1 2009
1 0 1 10 -3 1 7 6 2009
1 0 1 10 -2 5 17 12 2009
1 0 1 10 -1 27 58 31 2009
1 0 1 10 0 142 250 108 2009
1 0 1 11 -5 0 1 1 2009
1 0 1 11 -3 0 4 4 2009
1 0 1 11 -2 6 18 12 2009
1 0 1 11 -1 20 46 26 2009
1 0 1 11 0 98 196 98 2009
1 0 1 100 -3 1 2 1 2009
1 0 1 100 -2 2 7 5 2009
1 0 1 100 -1 9 20 11 2009
1 0 1 100 0 59 113 54 2009
1 0 1 101 -3 0 6 6 2009
1 0 1 101 -2 3 10 7 2009
1 0 1 101 -1 10 29 19 2009
