INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 1 1 1968
1 0 0 0 -3 1 3 2 1968
1 0 0 0 -2 4 8 4 1968
1 0 0 0 -1 3 14 11 1968
1 0 0 0 0 800 1603 803 1968
1 0 0 1 -3 1 5 4 1968
1 0 0 1 -2 0 4 4 1968
1 0 0 1 -1 6 16 10 1968
1 0 0 1 0 181 389 208 1968
1 0 0 10 -3 0 1 1 1968
1 0 0 10 -2 1 3 2 1968
1 0 0 10 -1 3 10 7 1968
1 0 0 10 0 60 130 70 1968
1 0 0 11 -3 0 2 2 1968
1 0 0 11 -2 2 2 0 1968
1 0 0 11 -1 3 6 3 1968
1 0 0 11 0 24 67 43 1968
1 0 0 100 -5 0 1 1 1968
1 0 0 100 -2 0 5 5 1968
1 0 0 100 -1 2 3 1 1968
1 0 0 100 0 14 28 14 1968
1 0 0 101 -4 0 1 1 1968
1 0 0 101 -2 0 2 2 1968
1 0 0 101 -1 1 7 6 1968
1 0 0 101 0 18 38 20 1968
1 0 0 110 -4 0 1 1 1968
1 0 0 110 -3 1 1 0 1968
1 0 0 110 -1 3 5 2 1968
1 0 0 110 0 9 19 10 1968
1 0 0 111 -1 4 6 2 1968
1 0 0 111 0 11 16 5 1968
1 0 1 0 -4 0 3 3 1968
1 0 1 0 -3 2 9 7 1968
1 0 1 0 -2 6 25 19 1968
1 0 1 0 -1 6 23 17 1968
1 0 1 0 0 598 1157 559 1968
1 0 1 1 -5 0 1 1 1968
1 0 1 1 -4 0 3 3 1968
1 0 1 1 -3 1 5 4 1968
1 0 1 1 -2 3 16 13 1968
1 0 1 1 -1 10 32 22 1968
1 0 1 1 0 186 392 206 1968
1 0 1 10 -4 1 4 3 1968
1 0 1 10 -3 0 2 2 1968
1 0 1 10 -2 0 6 6 1968
1 0 1 10 -1 8 23 15 1968
1 0 1 10 0 69 159 90 1968
1 0 1 11 -4 1 3 2 1968
1 0 1 11 -3 1 3 2 1968
1 0 1 11 -2 3 8 5 1968
1 0 1 11 -1 9 24 15 1968
1 0 1 11 0 33 86 53 1968
1 0 1 100 -4 0 1 1 1968
1 0 1 100 -2 3 6 3 1968
1 0 1 100 -1 4 12 8 1968
1 0 1 100 0 28 65 37 1968
1 0 1 101 -3 1 1 0 1968
1 0 1 101 -2 0 1 1 1968
1 0 1 101 -1 5 18 13 1968
1 0 1 101 0 24 63 39 1968
1 0 1 110 -4 0 1 1 1968
1 0 1 110 -2 1 8 7 1968
1 0 1 110 -1 4 14 10 1968
1 0 1 110 0 23 41 18 1968
1 0 1 111 -4 0 1 1 1968
1 0 1 111 -3 0 2 2 1968
1 0 1 111 -2 1 4 3 1968
1 0 1 111 -1 6 15 9 1968
1 0 1 111 0 8 25 17 1968
1 0 2 0 -4 1 7 6 1968
1 0 2 0 -3 5 19 14 1968
1 0 2 0 -2 9 30 21 1968
1 0 2 0 -1 20 64 44 1968
1 0 2 0 0 484 889 405 1968
1 0 2 1 -5 1 3 2 1968
1 0 2 1 -4 0 6 6 1968
1 0 2 1 -3 2 12 10 1968
1 0 2 1 -2 6 26 20 1968
1 0 2 1 -1 15 60 45 1968
1 0 2 1 0 211 395 184 1968
1 0 2 10 -5 0 1 1 1968
1 0 2 10 -4 0 5 5 1968
1 0 2 10 -3 1 5 4 1968
1 0 2 10 -2 2 16 14 1968
1 0 2 10 -1 15 44 29 1968
1 0 2 10 0 95 191 96 1968
1 0 2 11 -6 0 2 2 1968
1 0 2 11 -5 0 2 2 1968
1 0 2 11 -4 1 4 3 1968
1 0 2 11 -3 1 3 2 1968
1 0 2 11 -2 2 10 8 1968
1 0 2 11 -1 9 38 29 1968
1 0 2 11 0 63 123 60 1968
1 0 2 100 -4 1 3 2 1968
1 0 2 100 -3 0 3 3 1968
1 0 2 100 -2 4 11 7 1968
1 0 2 100 -1 11 21 10 1968
1 0 2 100 0 35 71 36 1968
1 0 2 101 -5 0 1 1 1968
1 0 2 101 -4 0 1 1 1968
1 0 2 101 -3 0 3 3 1968
1 0 2 101 -2 2 8 6 1968
1 0 2 101 -1 5 20 15 1968
1 0 2 101 0 23 52 29 1968
1 0 2 110 -4 0 1 1 1968
1 0 2 110 -3 1 2 1 1968
1 0 2 110 -2 0 5 5 1968
1 0 2 110 -1 6 14 8 1968
1 0 2 110 0 19 37 18 1968
1 0 2 111 -3 1 3 2 1968
1 0 2 111 -2 1 6 5 1968
1 0 2 111 -1 5 15 10 1968
1 0 2 111 0 9 33 24 1968
1 1 0 0 -6 0 2 2 1968
1 1 0 0 -5 1 3 2 1968
1 1 0 0 -4 2 18 16 1968
1 1 0 0 -3 10 40 30 1968
1 1 0 0 -2 21 85 64 1968
1 1 0 0 -1 77 211 134 1968
1 1 0 0 0 692 1249 557 1968
