INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -4 0 2 2 1990
1 0 0 0 -3 1 5 4 1990
1 0 0 0 -2 3 10 7 1990
1 0 0 0 -1 7 27 20 1990
1 0 0 0 0 936 2105 1169 1990
1 0 0 1 -4 0 1 1 1990
1 0 0 1 -3 0 3 3 1990
1 0 0 1 -2 0 3 3 1990
1 0 0 1 -1 9 26 17 1990
1 0 0 1 0 228 549 321 1990
1 0 0 10 -2 2 6 4 1990
1 0 0 10 -1 9 21 12 1990
1 0 0 10 0 66 162 96 1990
1 0 0 11 -3 1 4 3 1990
1 0 0 11 -2 2 6 4 1990
1 0 0 11 -1 6 16 10 1990
1 0 0 11 0 35 89 54 1990
1 0 0 100 -3 0 1 1 1990
1 0 0 100 -2 1 2 1 1990
1 0 0 100 -1 1 9 8 1990
1 0 0 100 0 12 34 22 1990
1 0 0 101 -3 0 1 1 1990
1 0 0 101 -2 1 5 4 1990
1 0 0 101 -1 1 14 13 1990
1 0 0 101 0 15 45 30 1990
1 0 0 110 -2 0 3 3 1990
1 0 0 110 -1 2 6 4 1990
1 0 0 110 0 8 17 9 1990
1 0 0 111 -2 0 1 1 1990
1 0 0 111 -1 1 8 7 1990
1 0 0 111 0 7 18 11 1990
1 0 1 0 -5 0 1 1 1990
1 0 1 0 -4 2 9 7 1990
1 0 1 0 -3 7 21 14 1990
1 0 1 0 -2 9 27 18 1990
1 0 1 0 -1 17 60 43 1990
1 0 1 0 0 669 1464 795 1990
1 0 1 1 -5 0 1 1 1990
1 0 1 1 -4 1 7 6 1990
1 0 1 1 -3 4 13 9 1990
1 0 1 1 -2 6 19 13 1990
1 0 1 1 -1 28 71 43 1990
1 0 1 1 0 233 543 310 1990
1 0 1 10 -4 1 1 0 1990
1 0 1 10 -3 0 2 2 1990
1 0 1 10 -2 7 16 9 1990
1 0 1 10 -1 25 58 33 1990
1 0 1 10 0 128 273 145 1990
1 0 1 11 -5 0 1 1 1990
1 0 1 11 -4 2 3 1 1990
1 0 1 11 -3 3 7 4 1990
1 0 1 11 -2 5 12 7 1990
1 0 1 11 -1 14 41 27 1990
1 0 1 11 0 46 137 91 1990
1 0 1 100 -4 0 1 1 1990
1 0 1 100 -3 1 2 1 1990
1 0 1 100 -2 2 8 6 1990
1 0 1 100 -1 12 26 14 1990
1 0 1 100 0 42 92 50 1990
1 0 1 101 -3 1 4 3 1990
1 0 1 101 -2 1 10 9 1990
1 0 1 101 -1 8 31 23 1990
1 0 1 101 0 34 83 49 1990
1 0 1 110 -5 0 1 1 1990
1 0 1 110 -4 0 1 1 1990
1 0 1 110 -3 1 2 1 1990
1 0 1 110 -2 4 11 7 1990
1 0 1 110 -1 3 16 13 1990
1 0 1 110 0 17 45 28 1990
1 0 1 111 -4 1 1 0 1990
1 0 1 111 -3 0 1 1 1990
1 0 1 111 -2 3 9 6 1990
1 0 1 111 -1 4 16 12 1990
1 0 1 111 0 8 32 24 1990
1 0 2 0 -5 2 7 5 1990
1 0 2 0 -4 5 12 7 1990
1 0 2 0 -3 7 28 21 1990
1 0 2 0 -2 13 53 40 1990
1 0 2 0 -1 40 109 69 1990
1 0 2 0 0 501 1074 573 1990
1 0 2 1 -5 1 4 3 1990
1 0 2 1 -4 0 10 10 1990
