INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -7 0 1 1 1945
1 0 0 0 -3 0 1 1 1945
1 0 0 0 -2 0 1 1 1945
1 0 0 0 -1 2 3 1 1945
1 0 0 0 0 296 544 248 1945
1 0 0 1 -5 0 1 1 1945
1 0 0 1 -3 1 1 0 1945
1 0 0 1 -2 0 1 1 1945
1 0 0 1 -1 2 5 3 1945
1 0 0 1 0 85 163 78 1945
1 0 0 10 -2 1 3 2 1945
1 0 0 10 -1 1 6 5 1945
1 0 0 10 0 17 38 21 1945
1 0 0 11 -3 0 1 1 1945
1 0 0 11 -2 0 2 2 1945
1 0 0 11 -1 3 6 3 1945
1 0 0 11 0 16 34 18 1945
1 0 0 100 -4 0 1 1 1945
1 0 0 100 -2 0 1 1 1945
1 0 0 100 -1 0 2 2 1945
1 0 0 100 0 5 10 5 1945
1 0 0 101 -5 0 1 1 1945
1 0 0 101 -3 0 1 1 1945
1 0 0 101 -2 0 4 4 1945
1 0 0 101 -1 1 5 4 1945
1 0 0 101 0 6 18 12 1945
1 0 0 110 -1 1 4 3 1945
1 0 0 110 0 1 2 1 1945
1 0 0 111 -3 0 2 2 1945
1 0 0 111 -2 0 1 1 1945
1 0 0 111 -1 0 1 1 1945
1 0 0 111 0 0 2 2 1945
1 0 1 0 -7 0 1 1 1945
1 0 1 0 -3 1 4 3 1945
1 0 1 0 -2 1 1 0 1945
1 0 1 0 -1 3 5 2 1945
1 0 1 0 0 195 344 149 1945
1 0 1 1 -3 1 3 2 1945
1 0 1 1 -2 4 5 1 1945
1 0 1 1 -1 11 25 14 1945
1 0 1 1 0 80 150 70 1945
1 0 1 10 -3 0 1 1 1945
1 0 1 10 -2 2 6 4 1945
1 0 1 10 -1 3 8 5 1945
1 0 1 10 0 32 70 38 1945
1 0 1 11 -4 0 2 2 1945
1 0 1 11 -3 0 4 4 1945
1 0 1 11 -2 5 10 5 1945
1 0 1 11 -1 7 13 6 1945
1 0 1 11 0 27 49 22 1945
1 0 1 100 -2 1 6 5 1945
1 0 1 100 -1 0 5 5 1945
1 0 1 100 0 12 25 13 1945
1 0 1 101 -5 0 2 2 1945
1 0 1 101 -4 0 2 2 1945
1 0 1 101 -3 1 2 1 1945
1 0 1 101 -2 0 3 3 1945
1 0 1 101 -1 5 10 5 1945
1 0 1 101 0 11 20 9 1945
1 0 1 110 -3 0 1 1 1945
1 0 1 110 -1 1 6 5 1945
1 0 1 110 0 8 19 11 1945
1 0 1 111 -5 0 1 1 1945
1 0 1 111 -4 0 1 1 1945
1 0 1 111 -2 0 1 1 1945
1 0 1 111 -1 3 8 5 1945
1 0 1 111 0 6 13 7 1945
1 0 2 0 -7 0 1 1 1945
1 0 2 0 -6 0 1 1 1945
1 0 2 0 -5 0 2 2 1945
1 0 2 0 -4 1 1 0 1945
1 0 2 0 -3 1 6 5 1945
1 0 2 0 -2 2 3 1 1945
1 0 2 0 -1 10 16 6 1945
1 0 2 0 0 155 254 99 1945
1 0 2 1 -7 0 1 1 1945
1 0 2 1 -5 0 2 2 1945
1 0 2 1 -4 2 3 1 1945
1 0 2 1 -3 0 8 8 1945
1 0 2 1 -2 6 9 3 1945
1 0 2 1 -1 14 34 20 1945
1 0 2 1 0 72 124 52 1945
1 0 2 10 -4 0 3 3 1945
1 0 2 10 -3 0 3 3 1945
1 0 2 10 -2 3 11 8 1945
1 0 2 10 -1 6 9 3 1945
1 0 2 10 0 37 66 29 1945
1 0 2 11 -7 0 1 1 1945
1 0 2 11 -5 0 1 1 1945
1 0 2 11 -4 2 3 1 1945
1 0 2 11 -2 7 13 6 1945
1 0 2 11 -1 9 21 12 1945
1 0 2 11 0 27 50 23 1945
1 0 2 100 -5 0 1 1 1945
1 0 2 100 -4 0 1 1 1945
1 0 2 100 -3 1 3 2 1945
1 0 2 100 -2 3 8 5 1945
1 0 2 100 -1 1 7 6 1945
1 0 2 100 0 11 28 17 1945
1 0 2 101 -3 1 3 2 1945
1 0 2 101 -2 1 2 1 1945
1 0 2 101 -1 4 8 4 1945
1 0 2 101 0 11 23 12 1945
1 0 2 110 -2 1 2 1 1945
1 0 2 110 -1 3 7 4 1945
1 0 2 110 0 7 12 5 1945
1 0 2 111 -5 0 1 1 1945
1 0 2 111 -3 1 1 0 1945
1 0 2 111 -2 2 4 2 1945
1 0 2 111 -1 7 15 8 1945
1 0 2 111 0 13 18 5 1945
1 1 0 0 -7 0 1 1 1945
1 1 0 0 -6 0 1 1 1945
1 1 0 0 -5 0 7 7 1945
1 1 0 0 -4 4 7 3 1945
1 1 0 0 -3 2 19 17 1945
1 1 0 0 -2 15 31 16 1945
1 1 0 0 -1 47 91 44 1945
1 1 0 0 0 228 385 157 1945
1 1 0 0 1 0 1 1 1945
1 1 0 0 2 1 1 0 1945
1 1 0 0 3 0 1 1 1945
1 1 0 1 -6 0 1 1 1945
1 1 0 1 -5 0 1 1 1945
1 1 0 1 -4 2 2 0 1945
1 1 0 1 -3 1 6 5 1945
1 1 0 1 -2 6 10 4 1945
1 1 0 1 -1 18 29 11 1945
1 1 0 1 0 85 136 51 1945
1 1 0 1 1 0 1 1 1945
1 1 0 10 -4 1 1 0 1945
1 1 0 10 -2 1 2 1 1945
1 1 0 10 -1 5 9 4 1945
1 1 0 10 0 13 19 6 1945
1 1 0 10 1 1 2 1 1945
1 1 0 10 2 2 2 0 1945
1 1 0 11 -6 0 1 1 1945
1 1 0 11 -4 2 2 0 1945
1 1 0 11 -2 2 4 2 1945
1 1 0 11 -1 7 8 1 1945
1 1 0 11 0 25 26 1 1945
1 1 0 11 2 2 2 0 1945
1 1 0 100 -1 1 1 0 1945
1 1 0 100 0 4 6 2 1945
1 1 0 100 1 1 3 2 1945
1 1 0 101 -1 1 1 0 1945
1 1 0 101 0 8 12 4 1945
1 1 0 101 1 5 6 1 1945
1 1 0 101 2 2 2 0 1945
1 1 0 110 -1 0 2 2 1945
1 1 0 110 0 2 2 0 1945
1 1 0 110 1 1 1 0 1945
1 1 0 110 2 1 1 0 1945
1 1 0 111 -4 2 2 0 1945
1 1 0 111 -1 2 3 1 1945
1 1 0 111 0 5 5 0 1945
1 1 0 111 1 1 1 0 1945
1 1 1 0 -7 0 1 1 1945
1 1 1 0 -5 0 6 6 1945
1 1 1 0 -4 1 4 3 1945
1 1 1 0 -3 1 13 12 1945
1 1 1 0 -2 8 19 11 1945
1 1 1 0 -1 25 55 30 1945
1 1 1 0 0 138 241 103 1945
1 1 1 0 1 3 6 3 1945
1 1 1 0 2 2 5 3 1945
1 1 1 0 3 0 1 1 1945
1 1 1 0 4 1 1 0 1945
1 1 1 1 -5 0 2 2 1945
1 1 1 1 -4 1 3 2 1945
1 1 1 1 -3 1 7 6 1945
1 1 1 1 -2 8 14 6 1945
1 1 1 1 -1 14 28 14 1945
1 1 1 1 0 74 121 47 1945
1 1 1 1 1 8 15 7 1945
1 1 1 1 2 5 7 2 1945
1 1 1 1 4 2 2 0 1945
1 1 1 1 6 1 1 0 1945
1 1 1 10 -5 0 1 1 1945
1 1 1 10 -3 0 2 2 1945
1 1 1 10 -2 1 1 0 1945
1 1 1 10 -1 5 8 3 1945
1 1 1 10 0 27 49 22 1945
1 1 1 10 1 7 11 4 1945
1 1 1 10 2 2 2 0 1945
1 1 1 10 3 3 3 0 1945
1 1 1 10 4 0 1 1 1945
1 1 1 10 7 1 1 0 1945
1 1 1 11 -6 0 1 1 1945
1 1 1 11 -5 0 2 2 1945
1 1 1 11 -3 1 4 3 1945
1 1 1 11 -2 3 7 4 1945
1 1 1 11 -1 9 12 3 1945
1 1 1 11 0 28 42 14 1945
1 1 1 11 1 12 19 7 1945
