INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 4 4 1994
1 0 0 0 -3 2 6 4 1994
1 0 0 0 -2 1 5 4 1994
1 0 0 0 -1 8 31 23 1994
1 0 0 0 0 819 1600 781 1994
1 0 0 1 -4 1 4 3 1994
1 0 0 1 -3 0 2 2 1994
1 0 0 1 -2 3 5 2 1994
1 0 0 1 -1 2 21 19 1994
1 0 0 1 0 186 423 237 1994
1 0 0 10 -6 0 1 1 1994
1 0 0 10 -4 0 2 2 1994
1 0 0 10 -3 1 3 2 1994
1 0 0 10 -2 0 7 7 1994
1 0 0 10 -1 4 13 9 1994
1 0 0 10 0 60 136 76 1994
1 0 0 11 -4 0 1 1 1994
1 0 0 11 -3 0 1 1 1994
1 0 0 11 -2 2 5 3 1994
1 0 0 11 -1 3 20 17 1994
1 0 0 11 0 33 84 51 1994
1 0 0 100 -3 0 1 1 1994
1 0 0 100 -1 2 9 7 1994
1 0 0 100 0 7 31 24 1994
1 0 0 101 -3 0 1 1 1994
1 0 0 101 -2 0 6 6 1994
1 0 0 101 -1 3 10 7 1994
1 0 0 101 0 17 54 37 1994
1 0 0 110 -3 0 2 2 1994
1 0 0 110 -2 1 4 3 1994
1 0 0 110 -1 1 7 6 1994
1 0 0 110 0 5 19 14 1994
1 0 0 111 -3 0 1 1 1994
1 0 0 111 -2 0 3 3 1994
1 0 0 111 -1 1 6 5 1994
1 0 0 111 0 5 14 9 1994
1 0 1 0 -7 0 1 1 1994
1 0 1 0 -6 0 2 2 1994
1 0 1 0 -5 0 1 1 1994
1 0 1 0 -4 0 6 6 1994
1 0 1 0 -3 4 19 15 1994
1 0 1 0 -2 12 26 14 1994
1 0 1 0 -1 17 51 34 1994
1 0 1 0 0 603 1078 475 1994
1 0 1 1 -6 0 1 1 1994
1 0 1 1 -5 0 1 1 1994
1 0 1 1 -4 1 8 7 1994
1 0 1 1 -3 1 11 10 1994
1 0 1 1 -2 10 21 11 1994
1 0 1 1 -1 15 50 35 1994
1 0 1 1 0 197 397 200 1994
1 0 1 10 -6 0 1 1 1994
1 0 1 10 -5 0 1 1 1994
1 0 1 10 -4 0 3 3 1994
1 0 1 10 -3 1 6 5 1994
1 0 1 10 -2 5 11 6 1994
1 0 1 10 -1 15 48 33 1994
1 0 1 10 0 83 181 98 1994
1 0 1 11 -6 0 1 1 1994
1 0 1 11 -4 2 3 1 1994
1 0 1 11 -3 3 8 5 1994
1 0 1 11 -2 5 13 8 1994
1 0 1 11 -1 10 29 19 1994
1 0 1 11 0 52 117 65 1994
1 0 1 100 -5 0 1 1 1994
1 0 1 100 -3 1 1 0 1994
1 0 1 100 -2 1 5 4 1994
1 0 1 100 -1 4 20 16 1994
1 0 1 100 0 35 71 36 1994
1 0 1 101 -5 1 3 2 1994
1 0 1 101 -4 0 4 4 1994
1 0 1 101 -3 2 6 4 1994
1 0 1 101 -2 3 12 9 1994
1 0 1 101 -1 11 28 17 1994
1 0 1 101 0 24 58 34 1994
1 0 1 110 -9 0 1 1 1994
1 0 1 110 -8 0 1 1 1994
1 0 1 110 -4 0 2 2 1994
1 0 1 110 -3 0 4 4 1994
