INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 3 3 1971
1 0 0 0 -3 0 4 4 1971
1 0 0 0 -2 0 6 6 1971
1 0 0 0 -1 6 22 16 1971
1 0 0 0 0 804 1932 1128 1971
1 0 0 1 -5 0 1 1 1971
1 0 0 1 -4 0 1 1 1971
1 0 0 1 -3 1 2 1 1971
1 0 0 1 -2 0 4 4 1971
1 0 0 1 -1 3 16 13 1971
1 0 0 1 0 188 507 319 1971
1 0 0 10 -4 0 1 1 1971
1 0 0 10 -2 0 9 9 1971
1 0 0 10 -1 1 10 9 1971
1 0 0 10 0 43 137 94 1971
1 0 0 11 -3 0 2 2 1971
1 0 0 11 -2 1 5 4 1971
1 0 0 11 -1 6 16 10 1971
1 0 0 11 0 35 95 60 1971
1 0 0 100 -2 1 2 1 1971
1 0 0 100 -1 0 2 2 1971
1 0 0 100 0 8 27 19 1971
1 0 0 101 -3 0 1 1 1971
1 0 0 101 -2 0 1 1 1971
1 0 0 101 -1 2 14 12 1971
1 0 0 101 0 15 47 32 1971
1 0 0 110 -3 0 1 1 1971
1 0 0 110 -2 0 1 1 1971
1 0 0 110 -1 2 7 5 1971
1 0 0 110 0 5 22 17 1971
1 0 0 111 -2 0 2 2 1971
1 0 0 111 -1 1 6 5 1971
1 0 0 111 0 6 21 15 1971
1 0 1 0 -5 0 1 1 1971
1 0 1 0 -4 1 6 5 1971
1 0 1 0 -3 3 14 11 1971
1 0 1 0 -2 4 24 20 1971
1 0 1 0 -1 9 37 28 1971
1 0 1 0 0 596 1348 752 1971
1 0 1 1 -5 0 3 3 1971
1 0 1 1 -4 0 4 4 1971
1 0 1 1 -3 3 15 12 1971
1 0 1 1 -2 3 18 15 1971
1 0 1 1 -1 17 47 30 1971
1 0 1 1 0 208 520 312 1971
1 0 1 10 -5 0 1 1 1971
1 0 1 10 -4 1 3 2 1971
