INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -3 1 1 0 1960
1 0 0 0 -2 0 4 4 1960
1 0 0 0 -1 4 21 17 1960
1 0 0 0 0 547 1237 690 1960
1 0 0 1 -2 1 4 3 1960
1 0 0 1 -1 5 16 11 1960
1 0 0 1 0 136 327 191 1960
1 0 0 10 -2 1 4 3 1960
1 0 0 10 -1 3 10 7 1960
1 0 0 10 0 36 83 47 1960
1 0 0 11 -1 4 8 4 1960
1 0 0 11 0 26 65 39 1960
1 0 0 100 -2 2 2 0 1960
1 0 0 100 -1 0 4 4 1960
1 0 0 100 0 9 20 11 1960
1 0 0 101 -3 0 1 1 1960
1 0 0 101 -2 1 3 2 1960
1 0 0 101 -1 1 6 5 1960
1 0 0 101 0 11 30 19 1960
1 0 0 110 -2 0 2 2 1960
1 0 0 110 -1 1 2 1 1960
1 0 0 110 0 1 7 6 1960
1 0 0 111 -2 0 1 1 1960
1 0 0 111 -1 1 6 5 1960
1 0 0 111 0 4 16 12 1960
1 0 1 0 -9 0 1 1 1960
1 0 1 0 -6 0 1 1 1960
1 0 1 0 -5 0 6 6 1960
1 0 1 0 -4 0 7 7 1960
1 0 1 0 -3 5 13 8 1960
1 0 1 0 -2 2 13 11 1960
1 0 1 0 -1 12 41 29 1960
1 0 1 0 0 381 843 462 1960
1 0 1 1 -6 0 1 1 1960
1 0 1 1 -5 0 2 2 1960
1 0 1 1 -4 0 5 5 1960
1 0 1 1 -3 0 6 6 1960
1 0 1 1 -2 2 10 8 1960
1 0 1 1 -1 16 46 30 1960
1 0 1 1 0 130 311 181 1960
1 0 1 10 -5 0 1 1 1960
1 0 1 10 -4 0 1 1 1960
1 0 1 10 -3 0 2 2 1960
1 0 1 10 -2 3 14 11 1960
1 0 1 10 -1 6 16 10 1960
1 0 1 10 0 53 119 66 1960
1 0 1 11 -5 0 1 1 1960
1 0 1 11 -4 0 2 2 1960
1 0 1 11 -3 0 3 3 1960
1 0 1 11 -2 5 6 1 1960
1 0 1 11 -1 10 33 23 1960
1 0 1 11 0 32 104 72 1960
1 0 1 100 -4 0 1 1 1960
1 0 1 100 -3 0 2 2 1960
1 0 1 100 -2 2 8 6 1960
1 0 1 100 -1 0 12 12 1960
1 0 1 100 0 23 53 30 1960
1 0 1 101 -6 0 1 1 1960
1 0 1 101 -5 0 1 1 1960
1 0 1 101 -4 0 1 1 1960
1 0 1 101 -3 0 5 5 1960
1 0 1 101 -2 1 6 5 1960
1 0 1 101 -1 5 14 9 1960
1 0 1 101 0 16 43 27 1960
1 0 1 110 -3 0 1 1 1960
1 0 1 110 -2 0 5 5 1960
1 0 1 110 -1 1 5 4 1960
1 0 1 110 0 8 26 18 1960
1 0 1 111 -3 0 2 2 1960
1 0 1 111 -2 1 6 5 1960
1 0 1 111 -1 4 16 12 1960
1 0 1 111 0 10 29 19 1960
1 0 2 0 -9 0 1 1 1960
1 0 2 0 -5 0 4 4 1960
1 0 2 0 -4 0 5 5 1960
1 0 2 0 -3 10 23 13 1960
1 0 2 0 -2 8 31 23 1960
1 0 2 0 -1 27 61 34 1960
1 0 2 0 0 311 635 324 1960
1 0 2 1 -6 0 1 1 1960
1 0 2 1 -5 0 2 2 1960
1 0 2 1 -4 0 11 11 1960
1 0 2 1 -3 4 17 13 1960
1 0 2 1 -2 5 19 14 1960
1 0 2 1 -1 23 48 25 1960
1 0 2 1 0 149 306 157 1960
1 0 2 10 -6 0 1 1 1960
1 0 2 10 -5 0 3 3 1960
1 0 2 10 -4 0 3 3 1960
1 0 2 10 -3 1 7 6 1960
1 0 2 10 -2 8 17 9 1960
1 0 2 10 -1 16 30 14 1960
1 0 2 10 0 53 112 59 1960
1 0 2 11 -7 0 1 1 1960
1 0 2 11 -6 0 1 1 1960
1 0 2 11 -4 0 5 5 1960
1 0 2 11 -3 1 7 6 1960
1 0 2 11 -2 11 19 8 1960
1 0 2 11 -1 13 31 18 1960
1 0 2 11 0 41 90 49 1960
1 0 2 100 -5 0 2 2 1960
1 0 2 100 -4 0 2 2 1960
1 0 2 100 -3 0 3 3 1960
1 0 2 100 -2 3 11 8 1960
1 0 2 100 -1 4 11 7 1960
1 0 2 100 0 28 49 21 1960
1 0 2 101 -5 0 2 2 1960
1 0 2 101 -3 0 2 2 1960
1 0 2 101 -2 3 11 8 1960
1 0 2 101 -1 9 27 18 1960
1 0 2 101 0 23 55 32 1960
1 0 2 110 -4 0 2 2 1960
1 0 2 110 -3 2 5 3 1960
1 0 2 110 -2 0 7 7 1960
1 0 2 110 -1 4 14 10 1960
