INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -5 0 1 1 2005
1 0 0 0 -4 0 5 5 2005
1 0 0 0 -3 1 8 7 2005
1 0 0 0 -2 2 8 6 2005
1 0 0 0 -1 21 45 24 2005
1 0 0 0 0 1103 2432 1329 2005
1 0 0 1 -4 0 3 3 2005
1 0 0 1 -3 1 6 5 2005
1 0 0 1 -2 1 9 8 2005
1 0 0 1 -1 11 34 23 2005
1 0 0 1 0 279 643 364 2005
1 0 0 10 -7 0 1 1 2005
1 0 0 10 -3 0 1 1 2005
1 0 0 10 -2 1 7 6 2005
1 0 0 10 -1 3 24 21 2005
1 0 0 10 0 73 201 128 2005
1 0 0 11 -4 0 1 1 2005
1 0 0 11 -3 1 2 1 2005
1 0 0 11 -2 0 4 4 2005
1 0 0 11 -1 6 26 20 2005
1 0 0 11 0 47 122 75 2005
1 0 0 100 -6 0 1 1 2005
1 0 0 100 -4 0 1 1 2005
1 0 0 100 -1 2 7 5 2005
1 0 0 100 0 9 32 23 2005
1 0 0 101 -3 0 1 1 2005
1 0 0 101 -2 0 4 4 2005
1 0 0 101 -1 1 5 4 2005
1 0 0 101 0 17 51 34 2005
1 0 0 110 -3 0 1 1 2005
1 0 0 110 -2 2 4 2 2005
1 0 0 110 -1 3 8 5 2005
1 0 0 110 0 9 24 15 2005
1 0 0 111 -4 0 1 1 2005
1 0 0 111 -3 0 1 1 2005
1 0 0 111 -2 0 1 1 2005
1 0 0 111 -1 1 13 12 2005
1 0 0 111 0 9 25 16 2005
1 0 1 0 -5 3 6 3 2005
1 0 1 0 -4 2 8 6 2005
1 0 1 0 -3 6 21 15 2005
1 0 1 0 -2 12 42 30 2005
1 0 1 0 -1 33 75 42 2005
1 0 1 0 0 767 1652 885 2005
1 0 1 1 -5 1 3 2 2005
1 0 1 1 -4 0 5 5 2005
1 0 1 1 -3 4 12 8 2005
1 0 1 1 -2 7 24 17 2005
1 0 1 1 -1 28 71 43 2005
1 0 1 1 0 261 621 360 2005
1 0 1 10 -5 1 2 1 2005
1 0 1 10 -4 0 2 2 2005
1 0 1 10 -3 1 10 9 2005
1 0 1 10 -2 4 16 12 2005
1 0 1 10 -1 15 51 36 2005
1 0 1 10 0 118 247 129 2005
1 0 1 11 -5 0 3 3 2005
1 0 1 11 -4 0 3 3 2005
1 0 1 11 -3 0 8 8 2005
1 0 1 11 -2 5 23 18 2005
1 0 1 11 -1 17 48 31 2005
1 0 1 11 0 76 190 114 2005
1 0 1 100 -7 0 1 1 2005
1 0 1 100 -5 0 1 1 2005
1 0 1 100 -4 0 2 2 2005
1 0 1 100 -3 2 3 1 2005
1 0 1 100 -2 1 6 5 2005
1 0 1 100 -1 7 22 15 2005
1 0 1 100 0 44 118 74 2005
1 0 1 101 -4 0 2 2 2005
1 0 1 101 -3 1 5 4 2005
1 0 1 101 -2 1 11 10 2005
1 0 1 101 -1 10 28 18 2005
1 0 1 101 0 40 87 47 2005
1 0 1 110 -4 0 2 2 2005
1 0 1 110 -3 0 1 1 2005
1 0 1 110 -2 0 6 6 2005
1 0 1 110 -1 6 22 16 2005
1 0 1 110 0 15 42 27 2005
1 0 1 111 -4 0 1 1 2005
1 0 1 111 -3 0 1 1 2005
1 0 1 111 -2 1 5 4 2005
1 0 1 111 -1 7 22 15 2005
1 0 1 111 0 17 41 24 2005
1 0 2 0 -7 0 1 1 2005
1 0 2 0 -6 0 1 1 2005
1 0 2 0 -5 2 5 3 2005
1 0 2 0 -4 3 13 10 2005
1 0 2 0 -3 10 38 28 2005
1 0 2 0 -2 17 80 63 2005
1 0 2 0 -1 52 148 96 2005
1 0 2 0 0 599 1209 610 2005
1 0 2 1 -6 0 2 2 2005
1 0 2 1 -5 0 1 1 2005
1 0 2 1 -4 0 11 11 2005
1 0 2 1 -3 2 16 14 2005
1 0 2 1 -2 11 50 39 2005
1 0 2 1 -1 43 125 82 2005
1 0 2 1 0 260 544 284 2005
1 0 2 10 -6 0 1 1 2005
1 0 2 10 -5 1 9 8 2005
1 0 2 10 -4 1 11 10 2005
1 0 2 10 -3 3 22 19 2005
1 0 2 10 -2 10 37 27 2005
1 0 2 10 -1 30 85 55 2005
1 0 2 10 0 119 248 129 2005
1 0 2 11 -6 0 1 1 2005
1 0 2 11 -5 0 1 1 2005
1 0 2 11 -4 1 12 11 2005
1 0 2 11 -3 0 13 13 2005
1 0 2 11 -2 9 40 31 2005
1 0 2 11 -1 24 72 48 2005
1 0 2 11 0 100 203 103 2005
1 0 2 100 -10 0 1 1 2005
1 0 2 100 -7 0 1 1 2005
1 0 2 100 -5 0 3 3 2005
1 0 2 100 -4 0 2 2 2005
1 0 2 100 -3 4 9 5 2005
1 0 2 100 -2 3 14 11 2005
1 0 2 100 -1 16 41 25 2005
1 0 2 100 0 42 99 57 2005
1 0 2 101 -7 0 1 1 2005
1 0 2 101 -6 0 1 1 2005
1 0 2 101 -5 0 2 2 2005
1 0 2 101 -4 0 2 2 2005
1 0 2 101 -3 4 10 6 2005
1 0 2 101 -2 3 16 13 2005
1 0 2 101 -1 17 46 29 2005
1 0 2 101 0 43 98 55 2005
1 0 2 110 -5 0 2 2 2005
1 0 2 110 -4 0 1 1 2005
1 0 2 110 -3 1 4 3 2005
1 0 2 110 -2 2 11 9 2005
1 0 2 110 -1 8 32 24 2005
1 0 2 110 0 19 41 22 2005
1 0 2 111 -7 0 1 1 2005
1 0 2 111 -5 0 1 1 2005
1 0 2 111 -4 0 2 2 2005
1 0 2 111 -3 1 6 5 2005
1 0 2 111 -2 2 10 8 2005
1 0 2 111 -1 9 36 27 2005
1 0 2 111 0 18 59 41 2005
1 1 0 0 -10 0 1 1 2005
1 1 0 0 -7 0 1 1 2005
1 1 0 0 -6 0 4 4 2005
1 1 0 0 -5 3 18 15 2005
1 1 0 0 -4 5 39 34 2005
1 1 0 0 -3 20 84 64 2005
1 1 0 0 -2 48 192 144 2005
1 1 0 0 -1 146 393 247 2005
1 1 0 0 0 884 1722 838 2005
1 1 0 0 1 18 33 15 2005
1 1 0 0 2 11 18 7 2005
1 1 0 0 3 8 10 2 2005
1 1 0 0 4 2 3 1 2005
1 1 0 1 -5 3 9 6 2005
1 1 0 1 -4 0 7 7 2005
1 1 0 1 -3 5 19 14 2005
1 1 0 1 -2 16 43 27 2005
1 1 0 1 -1 43 108 65 2005
1 1 0 1 0 271 482 211 2005
1 1 0 1 1 7 12 5 2005
1 1 0 1 2 7 7 0 2005
1 1 0 1 3 1 1 0 2005
1 1 0 1 4 1 2 1 2005
1 1 0 10 -5 0 2 2 2005
1 1 0 10 -4 1 8 7 2005
1 1 0 10 -3 1 4 3 2005
1 1 0 10 -2 4 13 9 2005
1 1 0 10 -1 18 36 18 2005
1 1 0 10 0 93 160 67 2005
1 1 0 10 1 16 24 8 2005
1 1 0 10 2 5 8 3 2005
1 1 0 10 3 3 4 1 2005
1 1 0 10 4 1 1 0 2005
1 1 0 11 -5 1 4 3 2005
1 1 0 11 -4 0 2 2 2005
1 1 0 11 -3 2 5 3 2005
1 1 0 11 -2 9 9 0 2005
1 1 0 11 -1 8 15 7 2005
1 1 0 11 0 68 106 38 2005
1 1 0 11 1 11 17 6 2005
1 1 0 11 2 0 2 2 2005
1 1 0 11 3 1 2 1 2005
1 1 0 100 -3 1 3 2 2005
1 1 0 100 -2 0 2 2 2005
1 1 0 100 -1 2 6 4 2005
1 1 0 100 0 22 36 14 2005
1 1 0 100 1 4 7 3 2005
1 1 0 100 2 1 1 0 2005
1 1 0 100 3 1 1 0 2005
1 1 0 100 5 1 1 0 2005
1 1 0 101 -5 0 1 1 2005
1 1 0 101 -3 0 1 1 2005
1 1 0 101 -2 1 1 0 2005
1 1 0 101 -1 3 7 4 2005
1 1 0 101 0 32 46 14 2005
1 1 0 101 1 14 15 1 2005
1 1 0 101 2 2 2 0 2005
1 1 0 101 3 1 1 0 2005
1 1 0 101 4 1 1 0 2005
1 1 0 101 5 1 1 0 2005
1 1 0 110 -5 1 1 0 2005
1 1 0 110 -3 1 1 0 2005
1 1 0 110 -2 1 2 1 2005
