INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -8 0 1 1 2000
1 0 0 0 -5 0 1 1 2000
1 0 0 0 -4 1 6 5 2000
1 0 0 0 -3 2 11 9 2000
1 0 0 0 -2 8 26 18 2000
1 0 0 0 -1 24 50 26 2000
1 0 0 0 0 1300 2431 1131 2000
1 0 0 1 -4 1 3 2 2000
1 0 0 1 -3 1 4 3 2000
1 0 0 1 -2 2 7 5 2000
1 0 0 1 -1 10 26 16 2000
1 0 0 1 0 286 635 349 2000
1 0 0 10 -6 0 1 1 2000
1 0 0 10 -3 0 4 4 2000
1 0 0 10 -2 0 4 4 2000
1 0 0 10 -1 15 27 12 2000
1 0 0 10 0 77 170 93 2000
1 0 0 11 -4 0 2 2 2000
1 0 0 11 -3 0 4 4 2000
1 0 0 11 -2 1 8 7 2000
1 0 0 11 -1 8 27 19 2000
1 0 0 11 0 50 137 87 2000
1 0 0 100 -2 0 1 1 2000
1 0 0 100 -1 2 4 2 2000
1 0 0 100 0 14 21 7 2000
1 0 0 101 -5 0 1 1 2000
1 0 0 101 -3 0 1 1 2000
1 0 0 101 -2 0 1 1 2000
1 0 0 101 -1 4 15 11 2000
1 0 0 101 0 25 55 30 2000
1 0 0 110 -4 0 2 2 2000
1 0 0 110 -3 0 2 2 2000
1 0 0 110 -2 1 1 0 2000
1 0 0 110 -1 2 7 5 2000
1 0 0 110 0 12 28 16 2000
1 0 0 111 -3 0 2 2 2000
1 0 0 111 -2 0 4 4 2000
1 0 0 111 -1 1 10 9 2000
1 0 0 111 0 8 32 24 2000
1 0 1 0 -8 0 1 1 2000
1 0 1 0 -5 1 7 6 2000
1 0 1 0 -4 2 13 11 2000
1 0 1 0 -3 2 20 18 2000
1 0 1 0 -2 20 52 32 2000
1 0 1 0 -1 34 77 43 2000
1 0 1 0 0 941 1660 719 2000
1 0 1 1 -6 0 1 1 2000
1 0 1 1 -5 0 3 3 2000
1 0 1 1 -4 2 8 6 2000
1 0 1 1 -3 3 9 6 2000
1 0 1 1 -2 13 28 15 2000
1 0 1 1 -1 24 63 39 2000
1 0 1 1 0 337 622 285 2000
1 0 1 10 -5 0 1 1 2000
1 0 1 10 -4 0 3 3 2000
1 0 1 10 -3 1 5 4 2000
1 0 1 10 -2 8 21 13 2000
1 0 1 10 -1 24 55 31 2000
1 0 1 10 0 130 247 117 2000
1 0 1 11 -4 0 3 3 2000
1 0 1 11 -3 1 6 5 2000
1 0 1 11 -2 10 21 11 2000
1 0 1 11 -1 22 61 39 2000
1 0 1 11 0 99 195 96 2000
1 0 1 100 -5 0 2 2 2000
1 0 1 100 -3 2 5 3 2000
1 0 1 100 -2 2 11 9 2000
1 0 1 100 -1 17 34 17 2000
1 0 1 100 0 47 96 49 2000
1 0 1 101 -5 0 1 1 2000
1 0 1 101 -4 0 1 1 2000
1 0 1 101 -3 3 3 0 2000
1 0 1 101 -2 6 12 6 2000
1 0 1 101 -1 10 35 25 2000
1 0 1 101 0 38 101 63 2000
1 0 1 110 -4 0 2 2 2000
1 0 1 110 -3 0 5 5 2000
1 0 1 110 -2 2 9 7 2000
1 0 1 110 -1 8 21 13 2000
1 0 1 110 0 21 41 20 2000
