INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 3 3 1989
1 0 0 0 -3 0 4 4 1989
1 0 0 0 -2 2 7 5 1989
1 0 0 0 -1 8 29 21 1989
1 0 0 0 0 959 2107 1148 1989
1 0 0 1 -4 0 1 1 1989
1 0 0 1 -3 0 3 3 1989
1 0 0 1 -2 0 3 3 1989
1 0 0 1 -1 7 25 18 1989
1 0 0 1 0 202 526 324 1989
1 0 0 10 -4 0 3 3 1989
1 0 0 10 -2 1 4 3 1989
1 0 0 10 -1 3 18 15 1989
1 0 0 10 0 59 161 102 1989
1 0 0 11 -3 1 2 1 1989
1 0 0 11 -2 0 5 5 1989
1 0 0 11 -1 5 15 10 1989
1 0 0 11 0 29 92 63 1989
1 0 0 100 -3 0 3 3 1989
1 0 0 100 -2 0 3 3 1989
1 0 0 100 -1 1 7 6 1989
1 0 0 100 0 10 38 28 1989
1 0 0 101 -5 0 1 1 1989
1 0 0 101 -3 0 1 1 1989
1 0 0 101 -2 1 4 3 1989
1 0 0 101 -1 6 18 12 1989
1 0 0 101 0 16 53 37 1989
1 0 0 110 -4 1 2 1 1989
1 0 0 110 -2 0 3 3 1989
1 0 0 110 -1 0 9 9 1989
1 0 0 110 0 6 24 18 1989
1 0 0 111 -3 0 2 2 1989
1 0 0 111 -2 1 2 1 1989
1 0 0 111 -1 3 4 1 1989
1 0 0 111 0 3 18 15 1989
1 0 1 0 -9 1 1 0 1989
1 0 1 0 -5 0 4 4 1989
1 0 1 0 -4 2 9 7 1989
1 0 1 0 -3 4 15 11 1989
1 0 1 0 -2 10 29 19 1989
1 0 1 0 -1 20 52 32 1989
1 0 1 0 0 732 1495 763 1989
1 0 1 1 -6 0 1 1 1989
1 0 1 1 -5 0 1 1 1989
1 0 1 1 -4 0 5 5 1989
1 0 1 1 -3 0 7 7 1989
1 0 1 1 -2 6 21 15 1989
1 0 1 1 -1 23 69 46 1989
1 0 1 1 0 235 538 303 1989
1 0 1 10 -6 0 1 1 1989
1 0 1 10 -5 0 1 1 1989
1 0 1 10 -4 1 6 5 1989
1 0 1 10 -3 2 5 3 1989
1 0 1 10 -2 2 15 13 1989
1 0 1 10 -1 19 50 31 1989
1 0 1 10 0 112 241 129 1989
1 0 1 11 -6 2 2 0 1989
1 0 1 11 -5 0 1 1 1989
1 0 1 11 -4 0 2 2 1989
1 0 1 11 -3 0 4 4 1989
1 0 1 11 -2 3 21 18 1989
1 0 1 11 -1 21 43 22 1989
1 0 1 11 0 52 154 102 1989
1 0 1 100 -4 0 1 1 1989
1 0 1 100 -3 0 1 1 1989
1 0 1 100 -2 5 15 10 1989
1 0 1 100 -1 6 27 21 1989
1 0 1 100 0 33 104 71 1989
1 0 1 101 -4 0 4 4 1989
1 0 1 101 -3 1 4 3 1989
1 0 1 101 -2 6 16 10 1989
1 0 1 101 -1 11 27 16 1989
1 0 1 101 0 24 67 43 1989
1 0 1 110 -6 1 1 0 1989
1 0 1 110 -4 2 2 0 1989
1 0 1 110 -3 1 3 2 1989
1 0 1 110 -2 2 6 4 1989
1 0 1 110 -1 8 24 16 1989
1 0 1 110 0 18 45 27 1989
1 0 1 111 -4 2 2 0 1989
1 0 1 111 -3 0 1 1 1989
1 0 1 111 -2 2 5 3 1989
1 0 1 111 -1 3 9 6 1989
