INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -5 0 1 1 2004
1 0 0 0 -4 0 2 2 2004
1 0 0 0 -3 0 6 6 2004
1 0 0 0 -2 2 8 6 2004
1 0 0 0 -1 19 55 36 2004
1 0 0 0 0 1082 2428 1346 2004
1 0 0 1 -4 0 1 1 2004
1 0 0 1 -3 0 2 2 2004
1 0 0 1 -2 3 4 1 2004
1 0 0 1 -1 8 30 22 2004
1 0 0 1 0 258 618 360 2004
1 0 0 10 -5 0 1 1 2004
1 0 0 10 -2 2 7 5 2004
1 0 0 10 -1 5 24 19 2004
1 0 0 10 0 68 176 108 2004
1 0 0 11 -6 0 1 1 2004
1 0 0 11 -4 0 1 1 2004
1 0 0 11 -3 0 3 3 2004
1 0 0 11 -2 2 5 3 2004
1 0 0 11 -1 3 18 15 2004
1 0 0 11 0 35 111 76 2004
1 0 0 100 -2 0 1 1 2004
1 0 0 100 -1 1 6 5 2004
1 0 0 100 0 8 27 19 2004
1 0 0 101 -5 0 1 1 2004
1 0 0 101 -2 0 4 4 2004
1 0 0 101 -1 3 14 11 2004
1 0 0 101 0 17 51 34 2004
1 0 0 110 -5 0 1 1 2004
1 0 0 110 -2 0 3 3 2004
1 0 0 110 -1 1 3 2 2004
1 0 0 110 0 11 27 16 2004
1 0 0 111 -5 0 1 1 2004
1 0 0 111 -3 0 1 1 2004
1 0 0 111 -2 1 3 2 2004
1 0 0 111 -1 2 6 4 2004
1 0 0 111 0 4 24 20 2004
1 0 1 0 -6 0 3 3 2004
1 0 1 0 -5 0 4 4 2004
1 0 1 0 -4 4 9 5 2004
1 0 1 0 -3 5 18 13 2004
1 0 1 0 -2 17 50 33 2004
1 0 1 0 -1 33 86 53 2004
1 0 1 0 0 765 1648 883 2004
1 0 1 1 -4 0 3 3 2004
1 0 1 1 -3 1 12 11 2004
1 0 1 1 -2 14 27 13 2004
1 0 1 1 -1 20 65 45 2004
1 0 1 1 0 287 630 343 2004
1 0 1 10 -4 0 4 4 2004
1 0 1 10 -3 0 5 5 2004
1 0 1 10 -2 8 29 21 2004
1 0 1 10 -1 21 66 45 2004
1 0 1 10 0 118 282 164 2004
1 0 1 11 -4 1 2 1 2004
1 0 1 11 -3 0 13 13 2004
1 0 1 11 -2 6 18 12 2004
1 0 1 11 -1 14 50 36 2004
1 0 1 11 0 74 190 116 2004
