INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 2 2 1948
1 0 0 0 -2 0 5 5 1948
1 0 0 0 -1 4 6 2 1948
1 0 0 0 0 446 882 436 1948
1 0 0 1 -3 0 1 1 1948
1 0 0 1 -2 1 4 3 1948
1 0 0 1 -1 2 4 2 1948
1 0 0 1 0 123 285 162 1948
1 0 0 10 -6 0 1 1 1948
1 0 0 10 -3 1 1 0 1948
1 0 0 10 -2 0 3 3 1948
1 0 0 10 -1 2 3 1 1948
1 0 0 10 0 27 47 20 1948
1 0 0 11 -3 0 3 3 1948
1 0 0 11 -2 0 2 2 1948
1 0 0 11 -1 2 11 9 1948
1 0 0 11 0 22 52 30 1948
1 0 0 100 -5 0 1 1 1948
1 0 0 100 -1 0 3 3 1948
1 0 0 100 0 4 10 6 1948
1 0 0 101 -4 0 2 2 1948
1 0 0 101 -2 0 3 3 1948
1 0 0 101 -1 0 6 6 1948
1 0 0 101 0 10 22 12 1948
1 0 0 110 -2 0 1 1 1948
1 0 0 110 -1 0 4 4 1948
1 0 0 110 0 4 12 8 1948
1 0 0 111 -2 0 4 4 1948
1 0 0 111 -1 1 8 7 1948
1 0 0 111 0 5 13 8 1948
1 0 1 0 -6 0 1 1 1948
1 0 1 0 -4 0 2 2 1948
1 0 1 0 -3 1 2 1 1948
1 0 1 0 -2 1 6 5 1948
1 0 1 0 -1 6 14 8 1948
1 0 1 0 0 311 574 263 1948
1 0 1 1 -6 0 1 1 1948
1 0 1 1 -4 1 3 2 1948
1 0 1 1 -3 1 2 1 1948
1 0 1 1 -2 3 11 8 1948
1 0 1 1 -1 11 27 16 1948
1 0 1 1 0 123 256 133 1948
1 0 1 10 -3 3 9 6 1948
1 0 1 10 -2 3 10 7 1948
1 0 1 10 -1 7 18 11 1948
1 0 1 10 0 38 87 49 1948
1 0 1 11 -6 1 1 0 1948
1 0 1 11 -5 2 3 1 1948
1 0 1 11 -4 2 7 5 1948
1 0 1 11 -3 0 2 2 1948
1 0 1 11 -2 0 7 7 1948
1 0 1 11 -1 5 16 11 1948
1 0 1 11 0 32 70 38 1948
1 0 1 100 -3 0 4 4 1948
1 0 1 100 -2 2 8 6 1948
1 0 1 100 -1 4 13 9 1948
1 0 1 100 0 15 29 14 1948
1 0 1 101 -3 1 2 1 1948
1 0 1 101 -2 1 6 5 1948
1 0 1 101 -1 4 13 9 1948
1 0 1 101 0 15 35 20 1948
1 0 1 110 -3 0 1 1 1948
1 0 1 110 -2 0 2 2 1948
1 0 1 110 -1 1 4 3 1948
1 0 1 110 0 16 34 18 1948
1 0 1 111 -4 0 1 1 1948
1 0 1 111 -3 0 2 2 1948
1 0 1 111 -2 1 9 8 1948
1 0 1 111 -1 2 8 6 1948
1 0 1 111 0 11 28 17 1948
1 0 2 0 -7 0 2 2 1948
1 0 2 0 -5 1 2 1 1948
1 0 2 0 -4 1 5 4 1948
1 0 2 0 -3 0 7 7 1948
1 0 2 0 -2 4 16 12 1948
1 0 2 0 -1 8 22 14 1948
1 0 2 0 0 242 432 190 1948
1 0 2 1 -9 0 1 1 1948
1 0 2 1 -7 0 1 1 1948
1 0 2 1 -6 0 1 1 1948
1 0 2 1 -5 0 1 1 1948
1 0 2 1 -4 0 3 3 1948
1 0 2 1 -3 2 5 3 1948
1 0 2 1 -2 5 19 14 1948
1 0 2 1 -1 18 36 18 1948
1 0 2 1 0 117 218 101 1948
1 0 2 10 -8 0 1 1 1948
1 0 2 10 -6 0 1 1 1948
1 0 2 10 -5 0 1 1 1948
1 0 2 10 -4 0 3 3 1948
1 0 2 10 -3 3 11 8 1948
1 0 2 10 -2 7 19 12 1948
1 0 2 10 -1 13 31 18 1948
1 0 2 10 0 43 90 47 1948
1 0 2 11 -6 1 1 0 1948
1 0 2 11 -5 1 3 2 1948
1 0 2 11 -4 0 3 3 1948
1 0 2 11 -3 2 8 6 1948
1 0 2 11 -2 5 15 10 1948
1 0 2 11 -1 6 20 14 1948
1 0 2 11 0 41 88 47 1948
1 0 2 100 -3 0 4 4 1948
1 0 2 100 -2 6 14 8 1948
1 0 2 100 -1 6 18 12 1948
1 0 2 100 0 15 27 12 1948
1 0 2 101 -6 1 1 0 1948
1 0 2 101 -4 0 6 6 1948
1 0 2 101 -3 1 5 4 1948
1 0 2 101 -2 3 11 8 1948
1 0 2 101 -1 7 17 10 1948
1 0 2 101 0 6 16 10 1948
1 0 2 110 -4 0 1 1 1948
1 0 2 110 -3 0 4 4 1948
1 0 2 110 -2 0 3 3 1948
1 0 2 110 -1 5 12 7 1948
1 0 2 110 0 9 21 12 1948
1 0 2 111 -6 1 1 0 1948
1 0 2 111 -4 0 1 1 1948
1 0 2 111 -3 1 8 7 1948
1 0 2 111 -2 3 7 4 1948
1 0 2 111 -1 5 15 10 1948
1 0 2 111 0 13 28 15 1948
1 1 0 0 -9 0 1 1 1948
1 1 0 0 -7 0 1 1 1948
1 1 0 0 -6 2 4 2 1948
1 1 0 0 -5 1 5 4 1948
1 1 0 0 -4 2 14 12 1948
1 1 0 0 -3 6 32 26 1948
1 1 0 0 -2 22 75 53 1948
1 1 0 0 -1 47 110 63 1948
1 1 0 0 0 370 646 276 1948
1 1 0 0 1 2 6 4 1948
1 1 0 0 2 2 3 1 1948
1 1 0 0 3 0 1 1 1948
1 1 0 0 4 1 2 1 1948
1 1 0 1 -6 1 1 0 1948
1 1 0 1 -5 0 2 2 1948
1 1 0 1 -4 2 6 4 1948
1 1 0 1 -3 5 19 14 1948
1 1 0 1 -2 7 13 6 1948
1 1 0 1 -1 20 42 22 1948
1 1 0 1 0 131 203 72 1948
1 1 0 1 1 3 6 3 1948
1 1 0 1 2 2 4 2 1948
1 1 0 1 5 1 1 0 1948
1 1 0 10 -7 0 1 1 1948
1 1 0 10 -6 1 1 0 1948
1 1 0 10 -5 0 1 1 1948
1 1 0 10 -4 1 2 1 1948
1 1 0 10 -3 0 1 1 1948
1 1 0 10 -2 1 3 2 1948
1 1 0 10 -1 5 8 3 1948
1 1 0 10 0 15 38 23 1948
1 1 0 10 1 3 5 2 1948
1 1 0 10 2 4 4 0 1948
1 1 0 10 6 1 1 0 1948
1 1 0 11 -6 1 1 0 1948
1 1 0 11 -4 1 2 1 1948
1 1 0 11 -3 1 7 6 1948
1 1 0 11 -2 3 6 3 1948
1 1 0 11 -1 5 8 3 1948
1 1 0 11 0 35 52 17 1948
1 1 0 11 1 2 5 3 1948
1 1 0 11 2 2 2 0 1948
1 1 0 11 6 0 1 1 1948
1 1 0 100 -4 0 1 1 1948
1 1 0 100 -2 1 1 0 1948
1 1 0 100 -1 1 1 0 1948
1 1 0 100 0 7 9 2 1948
1 1 0 100 1 3 4 1 1948
1 1 0 100 2 2 2 0 1948
1 1 0 100 4 1 1 0 1948
1 1 0 100 5 1 1 0 1948
1 1 0 101 -7 0 1 1 1948
1 1 0 101 -3 1 1 0 1948
1 1 0 101 -2 0 1 1 1948
1 1 0 101 -1 3 4 1 1948
1 1 0 101 0 11 16 5 1948
1 1 0 101 1 7 8 1 1948
1 1 0 101 2 2 3 1 1948
1 1 0 110 -6 1 2 1 1948
1 1 0 110 -4 1 1 0 1948
1 1 0 110 -3 0 1 1 1948
1 1 0 110 -2 1 3 2 1948
1 1 0 110 -1 0 1 1 1948
1 1 0 110 0 7 9 2 1948
1 1 0 110 1 3 3 0 1948
1 1 0 110 2 1 2 1 1948
1 1 0 111 -4 1 1 0 1948
1 1 0 111 -3 0 2 2 1948
1 1 0 111 -2 1 3 2 1948
1 1 0 111 -1 3 3 0 1948
1 1 0 111 0 5 8 3 1948
1 1 0 111 1 4 6 2 1948
1 1 0 111 2 3 5 2 1948
1 1 0 111 3 0 1 1 1948
1 1 0 111 4 0 1 1 1948
1 1 1 0 -9 0 1 1 1948
1 1 1 0 -6 0 2 2 1948
1 1 1 0 -5 1 2 1 1948
1 1 1 0 -4 0 7 7 1948
1 1 1 0 -3 1 13 12 1948
1 1 1 0 -2 13 57 44 1948
1 1 1 0 -1 25 67 42 1948
1 1 1 0 0 228 416 188 1948
1 1 1 0 1 8 11 3 1948
1 1 1 0 2 8 11 3 1948
1 1 1 0 3 9 10 1 1948
1 1 1 0 4 4 5 1 1948
1 1 1 0 5 1 1 0 1948
1 1 1 0 6 1 1 0 1948
1 1 1 1 -5 0 2 2 1948
1 1 1 1 -4 1 5 4 1948
1 1 1 1 -3 4 18 14 1948
1 1 1 1 -2 6 18 12 1948
1 1 1 1 -1 18 42 24 1948
1 1 1 1 0 111 184 73 1948
1 1 1 1 1 14 22 8 1948
1 1 1 1 2 10 17 7 1948
1 1 1 1 3 4 5 1 1948
1 1 1 1 4 3 3 0 1948
1 1 1 10 -5 0 1 1 1948
1 1 1 10 -4 0 2 2 1948
1 1 1 10 -3 1 1 0 1948
1 1 1 10 -2 1 3 2 1948
1 1 1 10 -1 4 12 8 1948
1 1 1 10 0 40 67 27 1948
1 1 1 10 1 11 13 2 1948
1 1 1 10 2 9 11 2 1948
1 1 1 10 3 2 3 1 1948
1 1 1 10 4 2 2 0 1948
1 1 1 11 -6 1 1 0 1948
1 1 1 11 -4 0 2 2 1948
1 1 1 11 -3 0 2 2 1948
1 1 1 11 -2 5 11 6 1948
1 1 1 11 -1 7 15 8 1948
1 1 1 11 0 41 67 26 1948
1 1 1 11 1 11 16 5 1948
1 1 1 11 2 9 12 3 1948
1 1 1 11 3 3 4 1 1948
1 1 1 11 4 2 2 0 1948
1 1 1 100 -5 1 2 1 1948
1 1 1 100 -4 2 2 0 1948
