INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 5 5 1986
1 0 0 0 -3 1 6 5 1986
1 0 0 0 -2 2 7 5 1986
1 0 0 0 -1 11 44 33 1986
1 0 0 0 0 938 2104 1166 1986
1 0 0 1 -7 0 1 1 1986
1 0 0 1 -4 1 5 4 1986
1 0 0 1 -3 0 1 1 1986
1 0 0 1 -2 1 3 2 1986
1 0 0 1 -1 11 31 20 1986
1 0 0 1 0 216 518 302 1986
1 0 0 10 -6 0 1 1 1986
1 0 0 10 -3 2 4 2 1986
1 0 0 10 -2 1 4 3 1986
1 0 0 10 -1 6 17 11 1986
1 0 0 10 0 72 186 114 1986
1 0 0 11 -4 0 1 1 1986
1 0 0 11 -3 1 1 0 1986
1 0 0 11 -2 2 7 5 1986
1 0 0 11 -1 6 12 6 1986
1 0 0 11 0 32 89 57 1986
1 0 0 100 -2 0 1 1 1986
1 0 0 100 -1 0 2 2 1986
1 0 0 100 0 15 36 21 1986
1 0 0 101 -2 0 3 3 1986
1 0 0 101 -1 1 9 8 1986
1 0 0 101 0 20 48 28 1986
1 0 0 110 -4 0 1 1 1986
1 0 0 110 -3 0 2 2 1986
1 0 0 110 -2 0 1 1 1986
1 0 0 110 -1 1 5 4 1986
1 0 0 110 0 9 25 16 1986
1 0 0 111 -2 0 1 1 1986
1 0 0 111 -1 1 5 4 1986
1 0 0 111 0 4 16 12 1986
1 0 1 0 -6 0 1 1 1986
1 0 1 0 -5 1 2 1 1986
1 0 1 0 -4 1 9 8 1986
1 0 1 0 -3 5 17 12 1986
1 0 1 0 -2 8 26 18 1986
1 0 1 0 -1 20 74 54 1986
1 0 1 0 0 692 1492 800 1986
1 0 1 1 -7 0 2 2 1986
1 0 1 1 -5 0 1 1 1986
1 0 1 1 -4 3 9 6 1986
1 0 1 1 -3 1 6 5 1986
1 0 1 1 -2 7 18 11 1986
1 0 1 1 -1 27 77 50 1986
1 0 1 1 0 239 537 298 1986
1 0 1 10 -6 0 1 1 1986
1 0 1 10 -4 0 2 2 1986
1 0 1 10 -3 1 7 6 1986
1 0 1 10 -2 0 10 10 1986
1 0 1 10 -1 17 56 39 1986
1 0 1 10 0 105 253 148 1986
1 0 1 11 -5 0 1 1 1986
1 0 1 11 -4 0 2 2 1986
1 0 1 11 -3 1 2 1 1986
1 0 1 11 -2 1 15 14 1986
1 0 1 11 -1 17 52 35 1986
1 0 1 11 0 54 128 74 1986
1 0 1 100 -4 0 1 1 1986
1 0 1 100 -3 2 3 1 1986
1 0 1 100 -2 2 6 4 1986
1 0 1 100 -1 9 32 23 1986
1 0 1 100 0 35 91 56 1986
1 0 1 101 -4 0 1 1 1986
1 0 1 101 -3 0 2 2 1986
1 0 1 101 -2 3 10 7 1986
1 0 1 101 -1 6 18 12 1986
1 0 1 101 0 29 83 54 1986
1 0 1 110 -7 0 1 1 1986
1 0 1 110 -6 0 1 1 1986
1 0 1 110 -5 0 1 1 1986
1 0 1 110 -3 0 4 4 1986
1 0 1 110 -2 0 7 7 1986
1 0 1 110 -1 8 16 8 1986
1 0 1 110 0 10 24 14 1986
1 0 1 111 -7 0 1 1 1986
1 0 1 111 -3 0 1 1 1986
1 0 1 111 -2 1 7 6 1986
1 0 1 111 -1 2 13 11 1986
1 0 1 111 0 10 32 22 1986
1 0 2 0 -8 0 1 1 1986
