INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 1 2 1 1957
1 0 0 0 -3 1 1 0 1957
1 0 0 0 -2 1 3 2 1957
1 0 0 0 -1 6 20 14 1957
1 0 0 0 0 503 1204 701 1957
1 0 0 1 -3 1 2 1 1957
1 0 0 1 -1 5 11 6 1957
1 0 0 1 0 114 323 209 1957
1 0 0 10 -4 0 1 1 1957
1 0 0 10 -1 2 13 11 1957
1 0 0 10 0 20 64 44 1957
1 0 0 11 -1 1 4 3 1957
1 0 0 11 0 18 68 50 1957
1 0 0 100 -2 0 2 2 1957
1 0 0 100 -1 1 4 3 1957
1 0 0 100 0 3 11 8 1957
1 0 0 101 -3 0 1 1 1957
1 0 0 101 -2 0 3 3 1957
1 0 0 101 -1 1 10 9 1957
1 0 0 101 0 9 26 17 1957
1 0 0 110 -2 0 1 1 1957
1 0 0 110 -1 0 4 4 1957
1 0 0 110 0 2 6 4 1957
1 0 0 111 -1 0 3 3 1957
1 0 0 111 0 3 14 11 1957
1 0 1 0 -5 0 2 2 1957
1 0 1 0 -4 1 5 4 1957
1 0 1 0 -3 0 6 6 1957
1 0 1 0 -2 8 20 12 1957
1 0 1 0 -1 5 24 19 1957
1 0 1 0 0 374 830 456 1957
1 0 1 1 -6 0 1 1 1957
1 0 1 1 -5 0 1 1 1957
1 0 1 1 -4 1 1 0 1957
1 0 1 1 -3 0 4 4 1957
1 0 1 1 -2 4 13 9 1957
1 0 1 1 -1 7 27 20 1957
1 0 1 1 0 140 316 176 1957
1 0 1 10 -4 0 2 2 1957
1 0 1 10 -3 2 4 2 1957
1 0 1 10 -2 1 7 6 1957
1 0 1 10 -1 9 28 19 1957
1 0 1 10 0 44 106 62 1957
1 0 1 11 -6 0 1 1 1957
1 0 1 11 -3 0 2 2 1957
1 0 1 11 -2 2 13 11 1957
1 0 1 11 -1 12 30 18 1957
1 0 1 11 0 35 86 51 1957
1 0 1 100 -4 0 1 1 1957
1 0 1 100 -2 0 3 3 1957
1 0 1 100 -1 3 14 11 1957
1 0 1 100 0 10 33 23 1957
1 0 1 101 -5 0 1 1 1957
1 0 1 101 -4 0 1 1 1957
1 0 1 101 -3 1 1 0 1957
1 0 1 101 -2 1 4 3 1957
1 0 1 101 -1 2 8 6 1957
1 0 1 101 0 17 39 22 1957
