INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -5 0 1 1 1958
1 0 0 0 -4 0 1 1 1958
1 0 0 0 -3 1 1 0 1958
1 0 0 0 -2 2 9 7 1958
1 0 0 0 -1 8 21 13 1958
1 0 0 0 0 555 1231 676 1958
1 0 0 1 -2 0 1 1 1958
1 0 0 1 -1 3 9 6 1958
1 0 0 1 0 132 348 216 1958
1 0 0 10 -2 1 3 2 1958
1 0 0 10 -1 2 8 6 1958
1 0 0 10 0 31 66 35 1958
1 0 0 11 -4 0 1 1 1958
1 0 0 11 -2 1 6 5 1958
1 0 0 11 -1 4 9 5 1958
1 0 0 11 0 19 67 48 1958
1 0 0 100 -4 0 1 1 1958
1 0 0 100 -3 0 1 1 1958
1 0 0 100 -2 0 1 1 1958
1 0 0 100 -1 3 7 4 1958
1 0 0 100 0 4 14 10 1958
1 0 0 101 -3 0 1 1 1958
1 0 0 101 -1 1 5 4 1958
1 0 0 101 0 8 27 19 1958
1 0 0 110 -3 0 1 1 1958
1 0 0 110 -2 0 1 1 1958
1 0 0 110 -1 2 5 3 1958
1 0 0 110 0 2 12 10 1958
1 0 0 111 -4 0 1 1 1958
1 0 0 111 -2 0 2 2 1958
1 0 0 111 -1 1 5 4 1958
1 0 0 111 0 4 20 16 1958
1 0 1 0 -6 0 1 1 1958
1 0 1 0 -5 0 4 4 1958
1 0 1 0 -4 1 3 2 1958
1 0 1 0 -3 1 11 10 1958
1 0 1 0 -2 8 23 15 1958
1 0 1 0 -1 14 34 20 1958
1 0 1 0 0 392 810 418 1958
1 0 1 1 -5 0 1 1 1958
1 0 1 1 -4 0 3 3 1958
1 0 1 1 -3 1 5 4 1958
1 0 1 1 -2 4 19 15 1958
1 0 1 1 -1 9 28 19 1958
1 0 1 1 0 151 337 186 1958
1 0 1 10 -4 0 1 1 1958
1 0 1 10 -3 0 3 3 1958
1 0 1 10 -2 5 12 7 1958
1 0 1 10 -1 10 27 17 1958
1 0 1 10 0 58 114 56 1958
1 0 1 11 -4 0 3 3 1958
1 0 1 11 -3 0 3 3 1958
1 0 1 11 -2 3 11 8 1958
1 0 1 11 -1 6 21 15 1958
1 0 1 11 0 40 110 70 1958
1 0 1 100 -4 0 4 4 1958
1 0 1 100 -3 0 2 2 1958
1 0 1 100 -2 0 3 3 1958
1 0 1 100 -1 5 15 10 1958
1 0 1 100 0 10 27 17 1958
1 0 1 101 -5 0 2 2 1958
1 0 1 101 -4 0 1 1 1958
1 0 1 101 -3 0 2 2 1958
1 0 1 101 -2 1 4 3 1958
1 0 1 101 -1 1 13 12 1958
1 0 1 101 0 16 46 30 1958
