INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -5 0 1 1 1988
1 0 0 0 -4 1 2 1 1988
1 0 0 0 -3 1 3 2 1988
1 0 0 0 -2 1 3 2 1988
1 0 0 0 -1 15 29 14 1988
1 0 0 0 0 1119 2100 981 1988
1 0 0 1 -5 0 1 1 1988
1 0 0 1 -4 1 2 1 1988
1 0 0 1 -2 3 5 2 1988
1 0 0 1 -1 6 15 9 1988
1 0 0 1 0 258 538 280 1988
1 0 0 10 -3 1 1 0 1988
1 0 0 10 -2 1 5 4 1988
1 0 0 10 -1 6 20 14 1988
1 0 0 10 0 83 184 101 1988
1 0 0 11 -3 1 1 0 1988
1 0 0 11 -2 0 5 5 1988
1 0 0 11 -1 4 15 11 1988
1 0 0 11 0 39 83 44 1988
1 0 0 100 -3 0 1 1 1988
1 0 0 100 -1 3 4 1 1988
1 0 0 100 0 16 33 17 1988
1 0 0 101 -2 0 1 1 1988
1 0 0 101 -1 4 11 7 1988
1 0 0 101 0 19 66 47 1988
1 0 0 110 -3 0 1 1 1988
1 0 0 110 -2 0 1 1 1988
1 0 0 110 -1 1 8 7 1988
1 0 0 110 0 7 23 16 1988
1 0 0 111 -5 0 1 1 1988
1 0 0 111 -4 0 1 1 1988
1 0 0 111 -3 0 1 1 1988
1 0 0 111 -2 0 2 2 1988
1 0 0 111 -1 1 6 5 1988
1 0 0 111 0 5 10 5 1988
1 0 1 0 -6 0 1 1 1988
1 0 1 0 -5 0 1 1 1988
1 0 1 0 -4 1 4 3 1988
1 0 1 0 -3 0 6 6 1988
1 0 1 0 -2 11 29 18 1988
1 0 1 0 -1 33 55 22 1988
1 0 1 0 0 813 1460 647 1988
1 0 1 1 -4 1 5 4 1988
1 0 1 1 -3 1 8 7 1988
1 0 1 1 -2 8 25 17 1988
1 0 1 1 -1 26 67 41 1988
1 0 1 1 0 277 515 238 1988
1 0 1 10 -5 0 1 1 1988
1 0 1 10 -4 0 4 4 1988
1 0 1 10 -3 3 13 10 1988
1 0 1 10 -2 12 25 13 1988
1 0 1 10 -1 23 49 26 1988
1 0 1 10 0 136 263 127 1988
1 0 1 11 -5 0 2 2 1988
1 0 1 11 -4 0 3 3 1988
1 0 1 11 -3 3 8 5 1988
1 0 1 11 -2 5 16 11 1988
1 0 1 11 -1 12 38 26 1988
1 0 1 11 0 65 137 72 1988
1 0 1 100 -6 0 1 1 1988
1 0 1 100 -3 1 3 2 1988
1 0 1 100 -2 2 8 6 1988
1 0 1 100 -1 7 20 13 1988
1 0 1 100 0 49 111 62 1988
1 0 1 101 -6 0 1 1 1988
1 0 1 101 -4 0 1 1 1988
1 0 1 101 -3 0 5 5 1988
1 0 1 101 -2 1 12 11 1988
1 0 1 101 -1 12 27 15 1988
1 0 1 101 0 39 86 47 1988
1 0 1 110 -4 0 3 3 1988
1 0 1 110 -3 0 2 2 1988
1 0 1 110 -2 2 8 6 1988
1 0 1 110 -1 7 19 12 1988
1 0 1 110 0 21 44 23 1988
1 0 1 111 -4 0 2 2 1988
1 0 1 111 -3 0 2 2 1988
1 0 1 111 -2 1 8 7 1988
1 0 1 111 -1 6 16 10 1988
1 0 1 111 0 16 35 19 1988
1 0 2 0 -6 0 1 1 1988
1 0 2 0 -5 0 2 2 1988
1 0 2 0 -4 4 10 6 1988
1 0 2 0 -3 4 15 11 1988
1 0 2 0 -2 16 50 34 1988
1 0 2 0 -1 54 95 41 1988
1 0 2 0 0 624 1115 491 1988
1 0 2 1 -9 0 2 2 1988
1 0 2 1 -7 0 1 1 1988
1 0 2 1 -5 0 1 1 1988
1 0 2 1 -4 2 8 6 1988
1 0 2 1 -3 5 15 10 1988
1 0 2 1 -2 14 36 22 1988
1 0 2 1 -1 53 110 57 1988
1 0 2 1 0 257 451 194 1988
1 0 2 10 -9 0 1 1 1988
1 0 2 10 -8 0 2 2 1988
1 0 2 10 -5 0 2 2 1988
1 0 2 10 -4 0 6 6 1988
1 0 2 10 -3 4 16 12 1988
1 0 2 10 -2 16 37 21 1988
1 0 2 10 -1 44 81 37 1988
1 0 2 10 0 131 250 119 1988
1 0 2 11 -6 0 2 2 1988
1 0 2 11 -5 0 4 4 1988
1 0 2 11 -4 1 5 4 1988
1 0 2 11 -3 8 15 7 1988
1 0 2 11 -2 8 20 12 1988
1 0 2 11 -1 23 53 30 1988
