INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 1 1 2008
1 0 0 0 -3 0 6 6 2008
1 0 0 0 -2 2 9 7 2008
1 0 0 0 -1 22 53 31 2008
1 0 0 0 0 1338 2430 1092 2008
1 0 0 1 -2 2 10 8 2008
1 0 0 1 -1 14 22 8 2008
1 0 0 1 0 329 615 286 2008
1 0 0 10 -3 1 5 4 2008
1 0 0 10 -2 1 7 6 2008
1 0 0 10 -1 10 22 12 2008
1 0 0 10 0 84 173 89 2008
1 0 0 11 -3 2 4 2 2008
1 0 0 11 -2 2 8 6 2008
1 0 0 11 -1 9 25 16 2008
1 0 0 11 0 48 114 66 2008
1 0 0 100 -1 1 2 1 2008
1 0 0 100 0 12 33 21 2008
1 0 0 101 -3 0 3 3 2008
1 0 0 101 -2 1 4 3 2008
1 0 0 101 -1 6 10 4 2008
1 0 0 101 0 26 59 33 2008
1 0 0 110 -3 0 1 1 2008
1 0 0 110 -2 1 2 1 2008
1 0 0 110 -1 2 7 5 2008
1 0 0 110 0 18 24 6 2008
1 0 0 111 -2 0 2 2 2008
1 0 0 111 -1 1 5 4 2008
1 0 0 111 0 7 26 19 2008
1 0 1 0 -6 1 1 0 2008
1 0 1 0 -5 0 2 2 2008
1 0 1 0 -4 3 8 5 2008
1 0 1 0 -3 6 18 12 2008
1 0 1 0 -2 22 38 16 2008
1 0 1 0 -1 43 95 52 2008
1 0 1 0 0 949 1674 725 2008
1 0 1 1 -6 1 1 0 2008
1 0 1 1 -5 0 1 1 2008
1 0 1 1 -4 1 3 2 2008
1 0 1 1 -3 2 8 6 2008
1 0 1 1 -2 17 33 16 2008
1 0 1 1 -1 30 65 35 2008
1 0 1 1 0 337 634 297 2008
1 0 1 10 -6 0 1 1 2008
1 0 1 10 -4 2 3 1 2008
1 0 1 10 -3 1 10 9 2008
1 0 1 10 -2 7 21 14 2008
1 0 1 10 -1 18 55 37 2008
1 0 1 10 0 127 266 139 2008
1 0 1 11 -6 0 1 1 2008
1 0 1 11 -4 1 8 7 2008
1 0 1 11 -3 3 7 4 2008
1 0 1 11 -2 11 23 12 2008
1 0 1 11 -1 27 68 41 2008
1 0 1 11 0 108 216 108 2008
1 0 1 100 -6 0 1 1 2008
1 0 1 100 -4 1 1 0 2008
1 0 1 100 -3 0 1 1 2008
1 0 1 100 -2 1 2 1 2008
1 0 1 100 -1 11 16 5 2008
1 0 1 100 0 39 81 42 2008
1 0 1 101 -5 1 2 1 2008
1 0 1 101 -4 1 2 1 2008
1 0 1 101 -3 0 10 10 2008
1 0 1 101 -2 4 13 9 2008
1 0 1 101 -1 12 29 17 2008
1 0 1 101 0 36 70 34 2008
1 0 1 110 -7 0 1 1 2008
1 0 1 110 -5 0 2 2 2008
1 0 1 110 -4 1 2 1 2008
1 0 1 110 -3 1 6 5 2008
1 0 1 110 -2 8 17 9 2008
1 0 1 110 -1 9 20 11 2008
1 0 1 110 0 24 53 29 2008
1 0 1 111 -4 0 1 1 2008
1 0 1 111 -3 0 3 3 2008
1 0 1 111 -2 4 16 12 2008
1 0 1 111 -1 8 28 20 2008
1 0 1 111 0 19 53 34 2008
1 0 2 0 -6 0 2 2 2008
1 0 2 0 -5 2 8 6 2008
1 0 2 0 -4 3 10 7 2008
1 0 2 0 -3 11 27 16 2008
1 0 2 0 -2 36 68 32 2008
1 0 2 0 -1 73 136 63 2008
1 0 2 0 0 727 1212 485 2008
1 0 2 1 -6 1 1 0 2008
1 0 2 1 -5 1 2 1 2008
1 0 2 1 -4 0 9 9 2008
1 0 2 1 -3 10 25 15 2008
1 0 2 1 -2 21 47 26 2008
1 0 2 1 -1 45 109 64 2008
1 0 2 1 0 329 534 205 2008
1 0 2 10 -8 0 1 1 2008
1 0 2 10 -7 0 1 1 2008
1 0 2 10 -6 1 5 4 2008
1 0 2 10 -5 1 2 1 2008
1 0 2 10 -4 2 8 6 2008
1 0 2 10 -3 10 27 17 2008
1 0 2 10 -2 10 36 26 2008
1 0 2 10 -1 34 84 50 2008
