INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -4 0 2 2 1967
1 0 0 0 -3 2 6 4 1967
1 0 0 0 -2 0 6 6 1967
1 0 0 0 -1 16 26 10 1967
1 0 0 0 0 718 1611 893 1967
1 0 0 1 -7 0 1 1 1967
1 0 0 1 -3 1 2 1 1967
1 0 0 1 -2 0 5 5 1967
1 0 0 1 -1 2 15 13 1967
1 0 0 1 0 155 374 219 1967
1 0 0 10 -4 0 2 2 1967
1 0 0 10 -3 0 2 2 1967
1 0 0 10 -2 0 2 2 1967
1 0 0 10 -1 1 9 8 1967
1 0 0 10 0 36 115 79 1967
1 0 0 11 -4 0 1 1 1967
1 0 0 11 -3 0 1 1 1967
1 0 0 11 -2 0 3 3 1967
1 0 0 11 -1 1 10 9 1967
1 0 0 11 0 32 75 43 1967
1 0 0 100 -6 0 1 1 1967
1 0 0 100 -2 0 1 1 1967
1 0 0 100 -1 0 3 3 1967
1 0 0 100 0 2 16 14 1967
1 0 0 101 -4 0 1 1 1967
1 0 0 101 -2 0 6 6 1967
1 0 0 101 -1 2 10 8 1967
1 0 0 101 0 14 35 21 1967
1 0 0 110 -3 0 1 1 1967
1 0 0 110 -2 1 3 2 1967
1 0 0 110 -1 2 6 4 1967
1 0 0 110 0 6 21 15 1967
1 0 0 111 -4 0 1 1 1967
1 0 0 111 -2 0 3 3 1967
1 0 0 111 -1 2 4 2 1967
1 0 0 111 0 5 13 8 1967
1 0 1 0 -6 0 1 1 1967
1 0 1 0 -5 0 1 1 1967
1 0 1 0 -4 0 3 3 1967
1 0 1 0 -3 7 15 8 1967
1 0 1 0 -2 1 16 15 1967
1 0 1 0 -1 19 35 16 1967
1 0 1 0 0 534 1154 620 1967
1 0 1 1 -7 0 1 1 1967
1 0 1 1 -6 0 1 1 1967
1 0 1 1 -4 0 1 1 1967
1 0 1 1 -3 3 7 4 1967
1 0 1 1 -2 4 11 7 1967
1 0 1 1 -1 17 36 19 1967
1 0 1 1 0 177 425 248 1967
1 0 1 10 -4 0 1 1 1967
1 0 1 10 -3 0 3 3 1967
1 0 1 10 -2 3 11 8 1967
1 0 1 10 -1 11 31 20 1967
1 0 1 10 0 71 172 101 1967
1 0 1 11 -4 1 1 0 1967
1 0 1 11 -3 1 4 3 1967
1 0 1 11 -2 2 8 6 1967
1 0 1 11 -1 8 29 21 1967
1 0 1 11 0 42 105 63 1967
1 0 1 100 -4 0 1 1 1967
1 0 1 100 -3 0 2 2 1967
1 0 1 100 -2 1 5 4 1967
1 0 1 100 -1 7 18 11 1967
1 0 1 100 0 21 55 34 1967
1 0 1 101 -4 0 1 1 1967
1 0 1 101 -3 0 1 1 1967
1 0 1 101 -2 1 8 7 1967
1 0 1 101 -1 5 22 17 1967
1 0 1 101 0 23 70 47 1967
1 0 1 110 -3 0 1 1 1967
1 0 1 110 -2 1 4 3 1967
1 0 1 110 -1 2 10 8 1967
1 0 1 110 0 11 40 29 1967
1 0 1 111 -4 0 1 1 1967
1 0 1 111 -3 0 1 1 1967
1 0 1 111 -2 1 6 5 1967
1 0 1 111 -1 4 10 6 1967
1 0 1 111 0 8 25 17 1967
1 0 2 0 -11 0 1 1 1967
1 0 2 0 -5 0 2 2 1967
1 0 2 0 -4 0 4 4 1967
1 0 2 0 -3 6 21 15 1967
1 0 2 0 -2 6 38 32 1967
1 0 2 0 -1 28 68 40 1967
1 0 2 0 0 409 842 433 1967
1 0 2 1 -11 0 1 1 1967
1 0 2 1 -7 0 1 1 1967
1 0 2 1 -5 0 2 2 1967
1 0 2 1 -4 0 2 2 1967
1 0 2 1 -3 2 15 13 1967
1 0 2 1 -2 5 25 20 1967
1 0 2 1 -1 31 71 40 1967
1 0 2 1 0 148 371 223 1967
1 0 2 10 -8 0 1 1 1967
1 0 2 10 -6 0 2 2 1967
1 0 2 10 -5 0 1 1 1967
1 0 2 10 -4 0 3 3 1967
1 0 2 10 -3 0 5 5 1967
1 0 2 10 -2 4 15 11 1967
1 0 2 10 -1 14 48 34 1967
1 0 2 10 0 91 181 90 1967
1 0 2 11 -7 0 1 1 1967
1 0 2 11 -6 0 3 3 1967
1 0 2 11 -5 0 2 2 1967
1 0 2 11 -4 1 3 2 1967
1 0 2 11 -3 1 11 10 1967
1 0 2 11 -2 2 11 9 1967
1 0 2 11 -1 17 49 32 1967
1 0 2 11 0 58 132 74 1967
1 0 2 100 -5 0 1 1 1967
1 0 2 100 -4 0 4 4 1967
1 0 2 100 -3 0 5 5 1967
1 0 2 100 -2 3 13 10 1967
1 0 2 100 -1 11 31 20 1967
1 0 2 100 0 28 67 39 1967
1 0 2 101 -8 0 1 1 1967
1 0 2 101 -3 0 2 2 1967
1 0 2 101 -2 5 14 9 1967
1 0 2 101 -1 11 36 25 1967
1 0 2 101 0 22 62 40 1967
1 0 2 110 -3 0 1 1 1967
1 0 2 110 -2 3 10 7 1967
1 0 2 110 -1 4 19 15 1967
1 0 2 110 0 13 36 23 1967
1 0 2 111 -4 0 1 1 1967
1 0 2 111 -3 0 2 2 1967
1 0 2 111 -2 0 8 8 1967
1 0 2 111 -1 5 22 17 1967
1 0 2 111 0 13 35 22 1967
1 1 0 0 -11 0 1 1 1967
1 1 0 0 -8 0 1 1 1967
1 1 0 0 -6 0 3 3 1967
1 1 0 0 -5 0 5 5 1967
1 1 0 0 -4 1 14 13 1967
1 1 0 0 -3 9 51 42 1967
1 1 0 0 -2 26 102 76 1967
1 1 0 0 -1 88 237 149 1967
1 1 0 0 0 595 1203 608 1967
1 1 0 0 1 11 17 6 1967
1 1 0 0 2 4 6 2 1967
1 1 0 0 3 4 4 0 1967
1 1 0 0 4 1 1 0 1967
1 1 0 0 5 2 2 0 1967
1 1 0 1 -10 0 1 1 1967
1 1 0 1 -6 0 1 1 1967
1 1 0 1 -5 0 2 2 1967
1 1 0 1 -4 0 3 3 1967
1 1 0 1 -3 3 9 6 1967
1 1 0 1 -2 8 22 14 1967
1 1 0 1 -1 28 63 35 1967
1 1 0 1 0 166 306 140 1967
1 1 0 1 1 10 17 7 1967
1 1 0 1 2 5 8 3 1967
1 1 0 1 3 2 2 0 1967
1 1 0 1 4 1 1 0 1967
1 1 0 1 5 1 2 1 1967
1 1 0 10 -8 0 1 1 1967
1 1 0 10 -4 0 1 1 1967
1 1 0 10 -3 0 1 1 1967
1 1 0 10 -2 1 6 5 1967
1 1 0 10 -1 11 16 5 1967
1 1 0 10 0 61 119 58 1967
1 1 0 10 1 9 18 9 1967
1 1 0 10 2 2 3 1 1967
