INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_WINS GAMES HOME_LOSES year
1 0 0 0 -4 0 1 1 1955
1 0 0 0 -3 0 1 1 1955
1 0 0 0 -2 2 5 3 1955
1 0 0 0 -1 8 12 4 1955
1 0 0 0 0 646 1170 524 1955
1 0 0 1 -3 0 1 1 1955
1 0 0 1 -2 2 4 2 1955
1 0 0 1 -1 4 8 4 1955
1 0 0 1 0 176 351 175 1955
1 0 0 10 -4 0 1 1 1955
1 0 0 10 -3 0 3 3 1955
1 0 0 10 -2 1 5 4 1955
1 0 0 10 -1 5 8 3 1955
1 0 0 10 0 28 57 29 1955
1 0 0 11 -3 0 2 2 1955
1 0 0 11 -2 2 4 2 1955
1 0 0 11 -1 3 8 5 1955
1 0 0 11 0 23 69 46 1955
1 0 0 100 -3 1 1 0 1955
1 0 0 100 -2 0 1 1 1955
1 0 0 100 -1 2 3 1 1955
1 0 0 100 0 5 12 7 1955
1 0 0 101 -4 0 1 1 1955
1 0 0 101 -3 1 1 0 1955
1 0 0 101 -2 0 2 2 1955
1 0 0 101 -1 3 8 5 1955
1 0 0 101 0 15 27 12 1955
1 0 0 110 -1 4 8 4 1955
1 0 0 110 0 4 10 6 1955
1 0 0 111 -2 0 1 1 1955
1 0 0 111 -1 1 5 4 1955
1 0 0 111 0 9 19 10 1955
1 0 1 0 -7 0 1 1 1955
1 0 1 0 -4 0 4 4 1955
1 0 1 0 -3 3 4 1 1955
1 0 1 0 -2 7 16 9 1955
1 0 1 0 -1 14 30 16 1955
1 0 1 0 0 446 774 328 1955
1 0 1 1 -7 0 1 1 1955
1 0 1 1 -4 0 1 1 1955
1 0 1 1 -3 1 1 0 1955
1 0 1 1 -2 5 13 8 1955
1 0 1 1 -1 14 34 20 1955
1 0 1 1 0 207 350 143 1955
1 0 1 10 -4 0 1 1 1955
1 0 1 10 -3 2 2 0 1955
1 0 1 10 -2 4 7 3 1955
1 0 1 10 -1 5 10 5 1955
1 0 1 10 0 48 93 45 1955
1 0 1 11 -3 1 5 4 1955
1 0 1 11 -2 5 10 5 1955
1 0 1 11 -1 8 18 10 1955
1 0 1 11 0 45 88 43 1955
1 0 1 100 -6 0 1 1 1955
1 0 1 100 -5 0 1 1 1955
1 0 1 100 -3 0 3 3 1955
1 0 1 100 -2 0 1 1 1955
1 0 1 100 -1 7 10 3 1955
1 0 1 100 0 14 26 12 1955
1 0 1 101 -5 0 1 1 1955
1 0 1 101 -4 1 1 0 1955
1 0 1 101 -3 1 1 0 1955
1 0 1 101 -2 1 8 7 1955
1 0 1 101 -1 13 21 8 1955
1 0 1 101 0 13 37 24 1955
1 0 1 110 -4 0 1 1 1955
1 0 1 110 -2 0 1 1 1955
1 0 1 110 -1 5 11 6 1955
1 0 1 110 0 14 30 16 1955
1 0 1 111 -3 0 2 2 1955
1 0 1 111 -2 1 4 3 1955
1 0 1 111 -1 7 14 7 1955
1 0 1 111 0 15 33 18 1955
1 0 2 0 -5 2 2 0 1955
1 0 2 0 -4 0 11 11 1955
1 0 2 0 -3 4 6 2 1955
1 0 2 0 -2 10 24 14 1955
1 0 2 0 -1 17 41 24 1955
1 0 2 0 0 327 572 245 1955
1 0 2 1 -7 0 1 1 1955
1 0 2 1 -6 0 1 1 1955
