INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 1 2 111 -5 0 1 1 1944
1 1 2 111 -4 0 1 1 1944
1 1 2 111 -2 2 2 0 1944
1 1 2 111 -1 2 4 2 1944
1 1 2 111 0 5 13 8 1944
1 1 2 111 1 6 8 2 1944
1 1 2 111 2 3 4 1 1944
1 1 2 111 3 2 3 1 1944
1 1 2 111 4 2 3 1 1944
1 1 2 111 5 1 1 0 1944
2 0 0 0 -7 0 1 1 1944
2 0 0 0 -5 0 4 4 1944
2 0 0 0 -4 2 7 5 1944
2 0 0 0 -3 3 11 8 1944
2 0 0 0 -2 10 30 20 1944
2 0 0 0 -1 15 52 37 1944
2 0 0 0 0 87 203 116 1944
2 0 0 0 1 31 51 20 1944
2 0 0 0 2 21 35 14 1944
2 0 0 0 3 9 10 1 1944
2 0 0 0 4 4 6 2 1944
2 0 0 0 5 3 4 1 1944
2 0 0 1 -5 0 2 2 1944
2 0 0 1 -4 1 2 1 1944
2 0 0 1 -3 1 3 2 1944
2 0 0 1 -2 1 10 9 1944
2 0 0 1 -1 5 18 13 1944
2 0 0 1 0 32 58 26 1944
2 0 0 1 1 3 8 5 1944
2 0 0 1 2 4 8 4 1944
2 0 0 1 3 4 5 1 1944
2 0 0 1 4 0 1 1 1944
2 0 0 1 5 2 2 0 1944
2 0 0 10 -3 0 2 2 1944
2 0 0 10 -2 0 2 2 1944
2 0 0 10 -1 1 2 1 1944
2 0 0 10 0 4 15 11 1944
2 0 0 10 1 2 3 1 1944
2 0 0 10 2 2 4 2 1944
2 0 0 11 -5 0 1 1 1944
2 0 0 11 -2 0 3 3 1944
2 0 0 11 -1 1 5 4 1944
2 0 0 11 0 4 10 6 1944
2 0 0 11 1 0 2 2 1944
2 0 0 11 2 1 2 1 1944
2 0 0 11 3 1 1 0 1944
2 0 0 100 -3 0 1 1 1944
2 0 0 100 -2 1 1 0 1944
2 0 0 100 -1 0 1 1 1944
2 0 0 100 0 0 2 2 1944
2 0 0 100 3 1 1 0 1944
2 0 0 101 -2 0 1 1 1944
2 0 0 101 0 2 3 1 1944
2 0 0 101 2 0 1 1 1944
2 0 0 110 0 1 1 0 1944
2 0 0 110 2 1 1 0 1944
2 0 0 111 -3 0 1 1 1944
2 0 0 111 -2 0 1 1 1944
2 0 0 111 0 1 2 1 1944
2 0 1 0 -7 0 1 1 1944
2 0 1 0 -6 0 1 1 1944
2 0 1 0 -5 0 2 2 1944
2 0 1 0 -4 1 5 4 1944
2 0 1 0 -3 2 7 5 1944
2 0 1 0 -2 9 20 11 1944
2 0 1 0 -1 12 37 25 1944
2 0 1 0 0 55 133 78 1944
2 0 1 0 1 28 42 14 1944
2 0 1 0 2 14 22 8 1944
2 0 1 0 3 4 4 0 1944
2 0 1 0 4 4 5 1 1944
2 0 1 0 5 1 2 1 1944
2 0 1 1 -5 0 2 2 1944
2 0 1 1 -4 2 2 0 1944
2 0 1 1 -3 1 4 3 1944
2 0 1 1 -2 5 11 6 1944
2 0 1 1 -1 6 21 15 1944
2 0 1 1 0 20 47 27 1944
2 0 1 1 1 8 13 5 1944
2 0 1 1 2 5 9 4 1944
2 0 1 1 3 2 2 0 1944
2 0 1 1 4 1 3 2 1944
2 0 1 1 5 1 1 0 1944
2 0 1 10 -6 0 2 2 1944
2 0 1 10 -5 0 1 1 1944
2 0 1 10 -4 0 1 1 1944
2 0 1 10 -3 0 1 1 1944
2 0 1 10 -2 0 6 6 1944
2 0 1 10 -1 4 12 8 1944
2 0 1 10 0 9 20 11 1944
2 0 1 10 1 9 10 1 1944
2 0 1 10 2 1 1 0 1944
2 0 1 10 3 1 2 1 1944
2 0 1 10 5 1 1 0 1944
2 0 1 11 -7 0 1 1 1944
2 0 1 11 -4 1 2 1 1944
2 0 1 11 -3 0 1 1 1944
2 0 1 11 -2 2 8 6 1944
2 0 1 11 -1 3 9 6 1944
2 0 1 11 0 4 11 7 1944
2 0 1 11 1 3 3 0 1944
2 0 1 11 2 2 2 0 1944
2 0 1 11 3 1 1 0 1944
2 0 1 11 4 0 1 1 1944
2 0 1 100 -5 0 1 1 1944
2 0 1 100 -3 0 1 1 1944
2 0 1 100 -2 0 1 1 1944
2 0 1 100 -1 0 1 1 1944
2 0 1 100 0 1 11 10 1944
2 0 1 100 1 1 1 0 1944
2 0 1 100 2 1 3 2 1944
2 0 1 100 3 1 1 0 1944
2 0 1 101 -5 0 1 1 1944
2 0 1 101 -2 0 3 3 1944
2 0 1 101 -1 1 4 3 1944
2 0 1 101 0 1 4 3 1944
2 0 1 101 1 1 2 1 1944
2 0 1 101 2 0 1 1 1944
2 0 1 110 -7 0 1 1 1944
2 0 1 110 -5 0 1 1 1944
2 0 1 110 -3 0 1 1 1944
2 0 1 110 -2 0 1 1 1944
2 0 1 110 -1 0 2 2 1944
2 0 1 110 0 2 6 4 1944
2 0 1 110 1 0 2 2 1944
2 0 1 110 2 1 2 1 1944
2 0 1 111 -5 0 2 2 1944
2 0 1 111 -4 0 1 1 1944
2 0 1 111 -3 0 1 1 1944
2 0 1 111 -2 0 1 1 1944
2 0 1 111 -1 0 1 1 1944
2 0 1 111 0 2 6 4 1944
2 0 1 111 1 2 3 1 1944
2 0 1 111 2 1 2 1 1944
2 0 1 111 4 0 1 1 1944
2 0 2 0 -7 0 1 1 1944
2 0 2 0 -6 0 1 1 1944
2 0 2 0 -5 0 1 1 1944
2 0 2 0 -4 0 4 4 1944
2 0 2 0 -3 2 8 6 1944
2 0 2 0 -2 7 12 5 1944
2 0 2 0 -1 11 29 18 1944
2 0 2 0 0 55 116 61 1944
2 0 2 0 1 18 31 13 1944
2 0 2 0 2 11 18 7 1944
2 0 2 0 3 4 5 1 1944
2 0 2 0 4 3 3 0 1944
