INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -5 0 1 1 2002
1 0 0 0 -3 2 7 5 2002
1 0 0 0 -2 4 15 11 2002
1 0 0 0 -1 21 52 31 2002
1 0 0 0 0 1102 2428 1326 2002
1 0 0 1 -6 1 1 0 2002
1 0 0 1 -3 1 2 1 2002
1 0 0 1 -2 2 10 8 2002
1 0 0 1 -1 14 26 12 2002
1 0 0 1 0 224 579 355 2002
1 0 0 10 -4 0 1 1 2002
1 0 0 10 -3 1 4 3 2002
1 0 0 10 -2 0 3 3 2002
1 0 0 10 -1 9 19 10 2002
1 0 0 10 0 72 200 128 2002
1 0 0 11 -4 0 1 1 2002
1 0 0 11 -2 0 11 11 2002
1 0 0 11 -1 6 19 13 2002
1 0 0 11 0 38 102 64 2002
1 0 0 100 -5 1 1 0 2002
1 0 0 100 -4 0 1 1 2002
1 0 0 100 -2 1 2 1 2002
1 0 0 100 -1 1 6 5 2002
1 0 0 100 0 6 21 15 2002
1 0 0 101 -4 0 1 1 2002
1 0 0 101 -3 0 1 1 2002
1 0 0 101 -2 0 4 4 2002
1 0 0 101 -1 6 18 12 2002
1 0 0 101 0 13 50 37 2002
1 0 0 110 -3 1 3 2 2002
1 0 0 110 -2 0 3 3 2002
1 0 0 110 -1 4 10 6 2002
1 0 0 110 0 4 25 21 2002
1 0 0 111 -5 0 1 1 2002
1 0 0 111 -4 0 1 1 2002
1 0 0 111 -2 0 2 2 2002
1 0 0 111 -1 5 11 6 2002
1 0 0 111 0 8 30 22 2002
1 0 1 0 -5 1 6 5 2002
1 0 1 0 -4 1 5 4 2002
1 0 1 0 -3 8 30 22 2002
1 0 1 0 -2 13 47 34 2002
1 0 1 0 -1 31 75 44 2002
1 0 1 0 0 817 1683 866 2002
1 0 1 1 -6 1 1 0 2002
1 0 1 1 -5 0 1 1 2002
1 0 1 1 -4 0 2 2 2002
1 0 1 1 -3 5 15 10 2002
1 0 1 1 -2 7 22 15 2002
1 0 1 1 -1 30 68 38 2002
1 0 1 1 0 276 619 343 2002
1 0 1 10 -5 0 1 1 2002
1 0 1 10 -4 1 2 1 2002
1 0 1 10 -3 0 14 14 2002
1 0 1 10 -2 5 20 15 2002
1 0 1 10 -1 21 43 22 2002
1 0 1 10 0 111 255 144 2002
1 0 1 11 -5 0 1 1 2002
1 0 1 11 -3 0 5 5 2002
1 0 1 11 -2 5 17 12 2002
1 0 1 11 -1 24 61 37 2002
1 0 1 11 0 84 200 116 2002
1 0 1 100 -4 0 1 1 2002
1 0 1 100 -3 2 4 2 2002
1 0 1 100 -2 2 5 3 2002
1 0 1 100 -1 5 15 10 2002
1 0 1 100 0 31 100 69 2002
1 0 1 101 -6 0 1 1 2002
1 0 1 101 -4 0 1 1 2002
1 0 1 101 -3 1 8 7 2002
1 0 1 101 -2 0 11 11 2002
1 0 1 101 -1 13 31 18 2002
1 0 1 101 0 24 84 60 2002
1 0 1 110 -5 0 1 1 2002
1 0 1 110 -4 1 1 0 2002
1 0 1 110 -3 0 6 6 2002
1 0 1 110 -2 4 10 6 2002
1 0 1 110 -1 7 25 18 2002
1 0 1 110 0 11 33 22 2002
1 0 1 111 -3 1 2 1 2002
1 0 1 111 -2 3 9 6 2002
1 0 1 111 -1 12 33 21 2002
1 0 1 111 0 10 43 33 2002
1 0 2 0 -10 0 1 1 2002
1 0 2 0 -9 0 1 1 2002
1 0 2 0 -8 0 1 1 2002
1 0 2 0 -6 1 5 4 2002
1 0 2 0 -5 2 13 11 2002
1 0 2 0 -4 5 18 13 2002
1 0 2 0 -3 11 34 23 2002
1 0 2 0 -2 16 70 54 2002
1 0 2 0 -1 55 134 79 2002
1 0 2 0 0 619 1245 626 2002
1 0 2 1 -8 0 1 1 2002
1 0 2 1 -7 0 1 1 2002
1 0 2 1 -6 1 3 2 2002
1 0 2 1 -5 0 7 7 2002
1 0 2 1 -4 2 10 8 2002
1 0 2 1 -3 4 25 21 2002
1 0 2 1 -2 10 49 39 2002
1 0 2 1 -1 48 110 62 2002
1 0 2 1 0 269 562 293 2002
1 0 2 10 -6 0 1 1 2002
1 0 2 10 -5 1 2 1 2002
1 0 2 10 -4 3 8 5 2002
1 0 2 10 -3 10 32 22 2002
1 0 2 10 -2 8 34 26 2002
1 0 2 10 -1 24 51 27 2002
1 0 2 10 0 124 265 141 2002
1 0 2 11 -8 0 1 1 2002
1 0 2 11 -6 0 1 1 2002
1 0 2 11 -5 0 2 2 2002
1 0 2 11 -4 0 3 3 2002
1 0 2 11 -3 3 15 12 2002
1 0 2 11 -2 9 27 18 2002
1 0 2 11 -1 27 81 54 2002
1 0 2 11 0 108 211 103 2002
1 0 2 100 -5 2 2 0 2002
1 0 2 100 -4 0 6 6 2002
1 0 2 100 -3 3 10 7 2002
1 0 2 100 -2 4 14 10 2002
1 0 2 100 -1 11 32 21 2002
1 0 2 100 0 48 109 61 2002
1 0 2 101 -6 0 1 1 2002
1 0 2 101 -5 2 3 1 2002
1 0 2 101 -4 0 3 3 2002
1 0 2 101 -3 1 9 8 2002
1 0 2 101 -2 5 15 10 2002
1 0 2 101 -1 23 53 30 2002
1 0 2 101 0 38 94 56 2002
1 0 2 110 -5 0 1 1 2002
1 0 2 110 -4 0 2 2 2002
1 0 2 110 -3 1 2 1 2002
1 0 2 110 -2 2 9 7 2002
1 0 2 110 -1 9 27 18 2002
1 0 2 110 0 24 52 28 2002
1 0 2 111 -5 1 2 1 2002
1 0 2 111 -4 0 1 1 2002
1 0 2 111 -3 2 7 5 2002
1 0 2 111 -2 4 19 15 2002
1 0 2 111 -1 12 35 23 2002
1 0 2 111 0 21 49 28 2002
1 1 0 0 -10 0 1 1 2002
1 1 0 0 -8 0 1 1 2002
1 1 0 0 -6 2 6 4 2002
1 1 0 0 -5 5 21 16 2002
1 1 0 0 -4 7 36 29 2002
1 1 0 0 -3 26 98 72 2002
1 1 0 0 -2 45 178 133 2002
1 1 0 0 -1 152 358 206 2002
1 1 0 0 0 867 1743 876 2002
1 1 0 0 1 24 37 13 2002
1 1 0 0 2 4 8 4 2002
1 1 0 0 3 2 4 2 2002
1 1 0 0 4 2 3 1 2002
1 1 0 1 -8 0 1 1 2002
1 1 0 1 -6 0 1 1 2002
1 1 0 1 -5 0 6 6 2002
1 1 0 1 -4 3 10 7 2002
1 1 0 1 -3 10 28 18 2002
1 1 0 1 -2 19 59 40 2002
1 1 0 1 -1 43 89 46 2002
1 1 0 1 0 265 484 219 2002
1 1 0 1 1 17 22 5 2002
1 1 0 1 2 4 7 3 2002
1 1 0 1 3 5 5 0 2002
