INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -5 0 1 1 1951
1 0 0 0 -4 0 2 2 1951
1 0 0 0 -3 0 1 1 1951
1 0 0 0 -2 0 2 2 1951
1 0 0 0 -1 4 10 6 1951
1 0 0 0 0 442 1006 564 1951
1 0 0 1 -4 0 1 1 1951
1 0 0 1 -3 0 1 1 1951
1 0 0 1 -2 2 3 1 1951
1 0 0 1 -1 5 8 3 1951
1 0 0 1 0 126 296 170 1951
1 0 0 10 -3 0 2 2 1951
1 0 0 10 -2 1 2 1 1951
1 0 0 10 -1 2 3 1 1951
1 0 0 10 0 20 44 24 1951
1 0 0 11 -4 0 1 1 1951
1 0 0 11 -2 1 5 4 1951
1 0 0 11 -1 1 7 6 1951
1 0 0 11 0 25 61 36 1951
1 0 0 100 -2 0 2 2 1951
1 0 0 100 -1 1 4 3 1951
1 0 0 100 0 2 12 10 1951
1 0 0 101 -5 0 1 1 1951
1 0 0 101 -2 0 1 1 1951
1 0 0 101 -1 0 7 7 1951
1 0 0 101 0 6 26 20 1951
1 0 0 110 -2 1 4 3 1951
1 0 0 110 -1 0 2 2 1951
1 0 0 110 0 2 14 12 1951
1 0 0 111 -6 0 1 1 1951
1 0 0 111 -5 0 1 1 1951
1 0 0 111 -3 0 1 1 1951
1 0 0 111 -2 0 2 2 1951
1 0 0 111 -1 0 2 2 1951
1 0 0 111 0 1 16 15 1951
1 0 1 0 -6 0 1 1 1951
1 0 1 0 -5 0 1 1 1951
1 0 1 0 -4 0 5 5 1951
1 0 1 0 -3 1 8 7 1951
1 0 1 0 -2 2 10 8 1951
1 0 1 0 -1 5 18 13 1951
1 0 1 0 0 309 682 373 1951
1 0 1 1 -7 0 1 1 1951
1 0 1 1 -5 0 2 2 1951
1 0 1 1 -4 0 2 2 1951
1 0 1 1 -3 0 2 2 1951
1 0 1 1 -2 2 13 11 1951
1 0 1 1 -1 11 32 21 1951
1 0 1 1 0 130 289 159 1951
1 0 1 10 -4 0 1 1 1951
1 0 1 10 -3 1 2 1 1951
1 0 1 10 -2 3 5 2 1951
1 0 1 10 -1 3 15 12 1951
1 0 1 10 0 35 84 49 1951
1 0 1 11 -4 1 4 3 1951
1 0 1 11 -3 0 3 3 1951
1 0 1 11 -2 3 14 11 1951
1 0 1 11 -1 6 17 11 1951
1 0 1 11 0 48 86 38 1951
1 0 1 100 -6 0 2 2 1951
1 0 1 100 -5 0 1 1 1951
1 0 1 100 -3 0 2 2 1951
1 0 1 100 -2 0 4 4 1951
1 0 1 100 -1 3 12 9 1951
1 0 1 100 0 15 34 19 1951
1 0 1 101 -4 0 1 1 1951
1 0 1 101 -3 0 3 3 1951
1 0 1 101 -2 1 5 4 1951
1 0 1 101 -1 9 19 10 1951
1 0 1 101 0 13 41 28 1951
1 0 1 110 -5 0 1 1 1951
1 0 1 110 -3 0 3 3 1951
1 0 1 110 -2 1 7 6 1951
1 0 1 110 -1 1 8 7 1951
1 0 1 110 0 10 27 17 1951
1 0 1 111 -6 0 1 1 1951
1 0 1 111 -4 0 1 1 1951
1 0 1 111 -3 0 4 4 1951
1 0 1 111 -2 3 13 10 1951
1 0 1 111 -1 7 15 8 1951
1 0 1 111 0 10 28 18 1951
1 0 2 0 -5 0 2 2 1951
1 0 2 0 -4 0 6 6 1951
1 0 2 0 -3 1 11 10 1951
1 0 2 0 -2 5 20 15 1951
1 0 2 0 -1 15 30 15 1951
1 0 2 0 0 233 506 273 1951
1 0 2 1 -7 0 2 2 1951
1 0 2 1 -6 0 1 1 1951
1 0 2 1 -5 0 2 2 1951
1 0 2 1 -4 0 6 6 1951
1 0 2 1 -3 3 10 7 1951
1 0 2 1 -2 6 24 18 1951
1 0 2 1 -1 16 46 30 1951
1 0 2 1 0 126 264 138 1951
1 0 2 10 -6 0 1 1 1951
1 0 2 10 -5 0 1 1 1951
1 0 2 10 -4 0 1 1 1951
1 0 2 10 -3 1 5 4 1951
1 0 2 10 -2 5 15 10 1951
1 0 2 10 -1 8 27 19 1951
1 0 2 10 0 45 100 55 1951
1 0 2 11 -6 0 2 2 1951
1 0 2 11 -5 0 1 1 1951
1 0 2 11 -4 1 6 5 1951
1 0 2 11 -3 1 7 6 1951
1 0 2 11 -2 7 14 7 1951
1 0 2 11 -1 10 22 12 1951
1 0 2 11 0 41 92 51 1951
1 0 2 100 -6 0 1 1 1951
1 0 2 100 -5 0 2 2 1951
1 0 2 100 -4 1 1 0 1951
1 0 2 100 -3 1 2 1 1951
1 0 2 100 -2 1 8 7 1951
1 0 2 100 -1 6 14 8 1951
1 0 2 100 0 13 30 17 1951
1 0 2 101 -7 0 1 1 1951
1 0 2 101 -6 0 1 1 1951
1 0 2 101 -5 0 1 1 1951
1 0 2 101 -4 0 2 2 1951
1 0 2 101 -3 0 4 4 1951
1 0 2 101 -2 0 5 5 1951
1 0 2 101 -1 7 16 9 1951
1 0 2 101 0 15 35 20 1951
1 0 2 110 -5 0 1 1 1951
1 0 2 110 -4 0 1 1 1951
1 0 2 110 -3 0 3 3 1951
1 0 2 110 -2 2 9 7 1951
1 0 2 110 -1 2 10 8 1951
1 0 2 110 0 8 15 7 1951
1 0 2 111 -5 0 1 1 1951
1 0 2 111 -4 0 2 2 1951
1 0 2 111 -3 1 6 5 1951
1 0 2 111 -2 4 14 10 1951
1 0 2 111 -1 3 10 7 1951
1 0 2 111 0 13 26 13 1951
1 1 0 0 -7 0 3 3 1951
1 1 0 0 -6 0 4 4 1951
1 1 0 0 -5 0 10 10 1951
1 1 0 0 -4 2 17 15 1951
1 1 0 0 -3 6 31 25 1951
1 1 0 0 -2 25 75 50 1951
1 1 0 0 -1 62 148 86 1951
1 1 0 0 0 349 726 377 1951
1 1 0 0 1 6 14 8 1951
1 1 0 0 2 5 6 1 1951
1 1 0 0 4 1 1 0 1951
1 1 0 1 -7 0 1 1 1951
1 1 0 1 -5 0 5 5 1951
1 1 0 1 -4 1 3 2 1951
1 1 0 1 -3 1 9 8 1951
1 1 0 1 -2 12 22 10 1951
1 1 0 1 -1 24 41 17 1951
1 1 0 1 0 118 222 104 1951
1 1 0 1 1 4 7 3 1951
1 1 0 1 2 4 5 1 1951
1 1 0 10 -5 0 2 2 1951
1 1 0 10 -3 0 1 1 1951
1 1 0 10 -2 2 4 2 1951
1 1 0 10 -1 4 7 3 1951
1 1 0 10 0 27 50 23 1951
1 1 0 10 1 6 9 3 1951
1 1 0 10 2 2 3 1 1951
1 1 0 10 3 1 1 0 1951
1 1 0 11 -7 0 1 1 1951
1 1 0 11 -5 0 1 1 1951
1 1 0 11 -3 1 3 2 1951
1 1 0 11 -2 3 6 3 1951
1 1 0 11 -1 7 9 2 1951
1 1 0 11 0 29 43 14 1951
1 1 0 11 1 2 5 3 1951
1 1 0 11 2 2 3 1 1951
1 1 0 100 -7 0 1 1 1951
1 1 0 100 -3 0 1 1 1951
1 1 0 100 -1 1 3 2 1951
1 1 0 100 0 6 9 3 1951
1 1 0 100 1 5 6 1 1951
1 1 0 100 2 2 2 0 1951
1 1 0 101 -7 0 1 1 1951
1 1 0 101 -2 2 3 1 1951
1 1 0 101 -1 3 4 1 1951
1 1 0 101 0 14 22 8 1951
1 1 0 101 1 7 7 0 1951
1 1 0 101 2 1 1 0 1951
1 1 0 110 -1 3 4 1 1951
1 1 0 110 0 6 9 3 1951
1 1 0 110 1 3 4 1 1951
1 1 0 111 -7 0 1 1 1951
1 1 0 111 -6 0 1 1 1951
1 1 0 111 -3 0 2 2 1951
1 1 0 111 -2 1 1 0 1951
1 1 0 111 -1 1 1 0 1951
1 1 0 111 0 8 11 3 1951
1 1 0 111 1 2 3 1 1951
1 1 0 111 2 1 1 0 1951
1 1 1 0 -7 0 1 1 1951
