INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -4 0 1 1 1955
1 0 0 0 -3 0 1 1 1955
1 0 0 0 -2 2 5 3 1955
1 0 0 0 -1 8 12 4 1955
1 0 0 0 0 552 1170 618 1955
1 0 0 1 -3 0 1 1 1955
1 0 0 1 -2 2 4 2 1955
1 0 0 1 -1 3 8 5 1955
1 0 0 1 0 147 351 204 1955
1 0 0 10 -4 0 1 1 1955
1 0 0 10 -3 0 3 3 1955
1 0 0 10 -2 1 5 4 1955
1 0 0 10 -1 4 8 4 1955
1 0 0 10 0 24 57 33 1955
1 0 0 11 -3 0 2 2 1955
1 0 0 11 -2 2 4 2 1955
1 0 0 11 -1 2 8 6 1955
1 0 0 11 0 21 69 48 1955
1 0 0 100 -3 1 1 0 1955
1 0 0 100 -2 0 1 1 1955
1 0 0 100 -1 1 3 2 1955
1 0 0 100 0 3 12 9 1955
1 0 0 101 -4 0 1 1 1955
1 0 0 101 -3 1 1 0 1955
1 0 0 101 -2 0 2 2 1955
1 0 0 101 -1 2 8 6 1955
1 0 0 101 0 10 27 17 1955
1 0 0 110 -1 2 8 6 1955
1 0 0 110 0 2 10 8 1955
1 0 0 111 -2 0 1 1 1955
1 0 0 111 -1 1 5 4 1955
1 0 0 111 0 9 19 10 1955
1 0 1 0 -7 0 1 1 1955
1 0 1 0 -4 0 4 4 1955
1 0 1 0 -3 2 4 2 1955
1 0 1 0 -2 5 16 11 1955
1 0 1 0 -1 11 30 19 1955
1 0 1 0 0 385 774 389 1955
1 0 1 1 -7 0 1 1 1955
1 0 1 1 -4 0 1 1 1955
1 0 1 1 -3 1 1 0 1955
1 0 1 1 -2 5 13 8 1955
1 0 1 1 -1 9 34 25 1955
1 0 1 1 0 175 350 175 1955
1 0 1 10 -4 0 1 1 1955
1 0 1 10 -3 2 2 0 1955
1 0 1 10 -2 4 7 3 1955
1 0 1 10 -1 4 10 6 1955
1 0 1 10 0 44 93 49 1955
1 0 1 11 -3 1 5 4 1955
1 0 1 11 -2 4 10 6 1955
1 0 1 11 -1 5 18 13 1955
1 0 1 11 0 37 88 51 1955
1 0 1 100 -6 0 1 1 1955
1 0 1 100 -5 0 1 1 1955
1 0 1 100 -3 0 3 3 1955
1 0 1 100 -2 0 1 1 1955
1 0 1 100 -1 6 10 4 1955
1 0 1 100 0 11 26 15 1955
1 0 1 101 -5 0 1 1 1955
1 0 1 101 -4 1 1 0 1955
1 0 1 101 -3 1 1 0 1955
1 0 1 101 -2 1 8 7 1955
1 0 1 101 -1 9 21 12 1955
1 0 1 101 0 12 37 25 1955
1 0 1 110 -4 0 1 1 1955
1 0 1 110 -2 0 1 1 1955
1 0 1 110 -1 3 11 8 1955
1 0 1 110 0 13 30 17 1955
1 0 1 111 -3 0 2 2 1955
1 0 1 111 -2 1 4 3 1955
1 0 1 111 -1 5 14 9 1955
1 0 1 111 0 13 33 20 1955
1 0 2 0 -5 1 2 1 1955
1 0 2 0 -4 0 11 11 1955
1 0 2 0 -3 3 6 3 1955
1 0 2 0 -2 7 24 17 1955
1 0 2 0 -1 14 41 27 1955
1 0 2 0 0 284 572 288 1955
1 0 2 1 -7 0 1 1 1955
1 0 2 1 -6 0 1 1 1955
