INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -1 1 1 0 1943
1 0 0 0 0 170 420 250 1943
1 0 0 1 -4 0 1 1 1943
1 0 0 1 -3 0 2 2 1943
1 0 0 1 -1 2 5 3 1943
1 0 0 1 0 42 114 72 1943
1 0 0 10 -3 0 2 2 1943
1 0 0 10 -2 0 1 1 1943
1 0 0 10 -1 0 1 1 1943
1 0 0 10 0 12 31 19 1943
1 0 0 11 -2 0 1 1 1943
1 0 0 11 -1 0 1 1 1943
1 0 0 11 0 10 28 18 1943
1 0 0 100 -3 1 1 0 1943
1 0 0 100 -2 0 2 2 1943
1 0 0 100 -1 0 3 3 1943
1 0 0 100 0 1 4 3 1943
1 0 0 101 -4 0 1 1 1943
1 0 0 101 -2 0 1 1 1943
1 0 0 101 -1 0 1 1 1943
1 0 0 101 0 0 3 3 1943
1 0 0 110 -4 0 1 1 1943
1 0 0 110 -1 1 4 3 1943
1 0 0 110 0 2 6 4 1943
1 0 0 111 -2 0 2 2 1943
1 0 0 111 -1 0 3 3 1943
1 0 0 111 0 0 4 4 1943
1 0 1 0 -5 0 1 1 1943
1 0 1 0 -4 0 1 1 1943
1 0 1 0 -2 1 1 0 1943
1 0 1 0 -1 1 2 1 1943
1 0 1 0 0 121 286 165 1943
1 0 1 1 -4 0 2 2 1943
1 0 1 1 -3 0 2 2 1943
1 0 1 1 -2 0 2 2 1943
1 0 1 1 -1 5 7 2 1943
1 0 1 1 0 49 113 64 1943
1 0 1 10 -2 0 2 2 1943
1 0 1 10 -1 2 8 6 1943
1 0 1 10 0 18 50 32 1943
1 0 1 11 -4 0 1 1 1943
1 0 1 11 -2 0 3 3 1943
1 0 1 11 -1 6 8 2 1943
1 0 1 11 0 10 37 27 1943
1 0 1 100 -3 1 2 1 1943
1 0 1 100 -2 0 2 2 1943
1 0 1 100 -1 0 5 5 1943
1 0 1 100 0 9 15 6 1943
1 0 1 101 -3 0 2 2 1943
1 0 1 101 -2 0 3 3 1943
1 0 1 101 -1 0 5 5 1943
1 0 1 101 0 3 10 7 1943
1 0 1 110 -4 0 1 1 1943
1 0 1 110 -3 0 2 2 1943
1 0 1 110 -2 0 1 1 1943
1 0 1 110 -1 0 7 7 1943
1 0 1 110 0 6 14 8 1943
1 0 1 111 -3 0 1 1 1943
1 0 1 111 -2 0 2 2 1943
1 0 1 111 -1 1 7 6 1943
1 0 1 111 0 6 17 11 1943
1 0 2 0 -5 0 1 1 1943
1 0 2 0 -4 0 2 2 1943
