INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -5 0 1 1 2013
1 0 0 0 -4 0 1 1 2013
1 0 0 0 -2 1 2 1 2013
1 0 0 0 -1 3 12 9 2013
1 0 0 0 0 184 392 208 2013
1 0 0 1 -2 0 1 1 2013
1 0 0 1 -1 0 2 2 2013
1 0 0 1 0 44 98 54 2013
1 0 0 10 -3 0 1 1 2013
1 0 0 10 -2 0 1 1 2013
1 0 0 10 -1 1 4 3 2013
1 0 0 10 0 14 31 17 2013
1 0 0 11 -3 0 1 1 2013
1 0 0 11 -2 1 3 2 2013
1 0 0 11 -1 1 2 1 2013
1 0 0 11 0 4 16 12 2013
1 0 0 100 -1 0 1 1 2013
1 0 0 100 0 1 3 2 2013
1 0 0 101 0 3 8 5 2013
1 0 0 110 -3 0 1 1 2013
1 0 0 110 -1 0 2 2 2013
1 0 0 110 0 1 3 2 2013
1 0 0 111 -1 1 1 0 2013
1 0 0 111 0 3 7 4 2013
1 0 1 0 -6 0 1 1 2013
1 0 1 0 -5 0 1 1 2013
1 0 1 0 -4 0 2 2 2013
1 0 1 0 -3 0 1 1 2013
1 0 1 0 -2 4 9 5 2013
1 0 1 0 -1 7 18 11 2013
1 0 1 0 0 126 260 134 2013
1 0 1 1 -5 0 1 1 2013
1 0 1 1 -4 0 1 1 2013
1 0 1 1 -3 0 1 1 2013
1 0 1 1 -2 3 8 5 2013
1 0 1 1 -1 5 14 9 2013
1 0 1 1 0 45 106 61 2013
1 0 1 10 -8 0 1 1 2013
1 0 1 10 -6 0 1 1 2013
1 0 1 10 -4 0 1 1 2013
1 0 1 10 -3 0 2 2 2013
1 0 1 10 -2 0 1 1 2013
1 0 1 10 -1 5 12 7 2013
1 0 1 10 0 21 41 20 2013
1 0 1 11 -6 0 1 1 2013
1 0 1 11 -3 0 2 2 2013
1 0 1 11 -2 2 6 4 2013
1 0 1 11 -1 2 8 6 2013
1 0 1 11 0 12 25 13 2013
1 0 1 100 -2 0 1 1 2013
1 0 1 100 -1 0 2 2 2013
1 0 1 100 0 7 17 10 2013
1 0 1 101 -3 0 1 1 2013
1 0 1 101 -2 0 1 1 2013
1 0 1 101 -1 0 1 1 2013
1 0 1 101 0 4 13 9 2013
1 0 1 110 -3 0 2 2 2013
1 0 1 110 -2 1 3 2 2013
1 0 1 110 -1 1 5 4 2013
1 0 1 110 0 3 8 5 2013
1 0 1 111 -2 1 2 1 2013
1 0 1 111 -1 1 3 2 2013
1 0 1 111 0 2 9 7 2013
1 0 2 0 -5 0 2 2 2013
1 0 2 0 -4 0 2 2 2013
1 0 2 0 -3 1 2 1 2013
1 0 2 0 -2 3 11 8 2013
1 0 2 0 -1 8 21 13 2013
1 0 2 0 0 99 189 90 2013
1 0 2 1 -5 0 1 1 2013
1 0 2 1 -4 0 1 1 2013
1 0 2 1 -3 1 2 1 2013
1 0 2 1 -2 6 14 8 2013
1 0 2 1 -1 9 18 9 2013
1 0 2 1 0 44 94 50 2013
1 0 2 10 -4 0 2 2 2013
1 0 2 10 -3 0 1 1 2013
1 0 2 10 -2 2 4 2 2013
1 0 2 10 -1 5 12 7 2013
1 0 2 10 0 25 41 16 2013
1 0 2 11 -4 0 2 2 2013
1 0 2 11 -3 0 2 2 2013
1 0 2 11 -2 3 7 4 2013
1 0 2 11 -1 2 10 8 2013
1 0 2 11 0 17 30 13 2013
1 0 2 100 -8 0 1 1 2013
1 0 2 100 -3 0 1 1 2013
1 0 2 100 -2 1 3 2 2013
1 0 2 100 -1 7 11 4 2013
1 0 2 100 0 10 21 11 2013
1 0 2 101 -4 0 1 1 2013
1 0 2 101 -3 0 4 4 2013
