INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -4 0 1 1 1981
1 0 0 0 -3 0 5 5 1981
1 0 0 0 -2 0 2 2 1981
1 0 0 0 -1 7 13 6 1981
1 0 0 0 0 592 1397 805 1981
1 0 0 1 -3 0 2 2 1981
1 0 0 1 -2 1 2 1 1981
1 0 0 1 -1 4 15 11 1981
1 0 0 1 0 175 403 228 1981
1 0 0 10 -4 0 1 1 1981
1 0 0 10 -3 0 1 1 1981
1 0 0 10 -2 2 3 1 1981
1 0 0 10 -1 2 12 10 1981
1 0 0 10 0 55 137 82 1981
1 0 0 11 -3 0 1 1 1981
1 0 0 11 -2 1 4 3 1981
1 0 0 11 -1 5 13 8 1981
1 0 0 11 0 23 67 44 1981
1 0 0 100 -4 0 1 1 1981
1 0 0 100 -2 1 2 1 1981
1 0 0 100 -1 2 6 4 1981
1 0 0 100 0 10 24 14 1981
1 0 0 101 -4 0 1 1 1981
1 0 0 101 -2 0 1 1 1981
1 0 0 101 -1 3 7 4 1981
1 0 0 101 0 12 32 20 1981
1 0 0 110 -3 0 1 1 1981
1 0 0 110 -2 0 2 2 1981
1 0 0 110 -1 1 3 2 1981
1 0 0 110 0 6 15 9 1981
1 0 0 111 -3 0 1 1 1981
1 0 0 111 -1 0 1 1 1981
1 0 0 111 0 0 6 6 1981
1 0 1 0 -6 0 1 1 1981
1 0 1 0 -4 0 4 4 1981
1 0 1 0 -3 2 11 9 1981
1 0 1 0 -2 2 12 10 1981
1 0 1 0 -1 10 28 18 1981
1 0 1 0 0 407 967 560 1981
1 0 1 1 -5 0 1 1 1981
1 0 1 1 -4 0 2 2 1981
1 0 1 1 -3 2 5 3 1981
1 0 1 1 -2 1 11 10 1981
1 0 1 1 -1 9 35 26 1981
1 0 1 1 0 127 325 198 1981
1 0 1 10 -3 0 1 1 1981
1 0 1 10 -2 4 9 5 1981
1 0 1 10 -1 13 46 33 1981
1 0 1 10 0 68 181 113 1981
1 0 1 11 -6 0 1 1 1981
1 0 1 11 -5 0 1 1 1981
1 0 1 11 -4 1 2 1 1981
1 0 1 11 -3 1 3 2 1981
1 0 1 11 -2 3 13 10 1981
1 0 1 11 -1 7 24 17 1981
1 0 1 11 0 34 101 67 1981
1 0 1 100 -4 0 2 2 1981
1 0 1 100 -3 1 3 2 1981
1 0 1 100 -2 4 6 2 1981
1 0 1 100 -1 2 11 9 1981
1 0 1 100 0 28 55 27 1981
1 0 1 101 -6 0 1 1 1981
1 0 1 101 -5 0 2 2 1981
1 0 1 101 -4 0 1 1 1981
1 0 1 101 -3 1 1 0 1981
1 0 1 101 -2 1 2 1 1981
1 0 1 101 -1 6 16 10 1981
1 0 1 101 0 14 41 27 1981
1 0 1 110 -4 1 2 1 1981
1 0 1 110 -3 1 1 0 1981
1 0 1 110 -2 0 4 4 1981
1 0 1 110 -1 2 9 7 1981
1 0 1 110 0 7 21 14 1981
1 0 1 111 -4 1 1 0 1981
1 0 1 111 -3 0 2 2 1981
1 0 1 111 -2 0 7 7 1981
1 0 1 111 -1 2 10 8 1981
1 0 1 111 0 4 21 17 1981
1 0 2 0 -6 0 2 2 1981
1 0 2 0 -4 0 10 10 1981
1 0 2 0 -3 3 19 16 1981
1 0 2 0 -2 5 30 25 1981
1 0 2 0 -1 21 60 39 1981
1 0 2 0 0 346 757 411 1981
1 0 2 1 -7 0 1 1 1981
1 0 2 1 -6 0 2 2 1981
1 0 2 1 -5 0 1 1 1981
1 0 2 1 -4 1 9 8 1981
1 0 2 1 -3 1 14 13 1981
1 0 2 1 -2 5 30 25 1981
1 0 2 1 -1 24 65 41 1981
1 0 2 1 0 131 299 168 1981
1 0 2 10 -4 0 1 1 1981
1 0 2 10 -3 1 5 4 1981
1 0 2 10 -2 5 18 13 1981
1 0 2 10 -1 20 58 38 1981
1 0 2 10 0 79 176 97 1981
1 0 2 11 -6 0 2 2 1981
1 0 2 11 -4 1 5 4 1981
1 0 2 11 -3 0 6 6 1981
1 0 2 11 -2 7 30 23 1981
1 0 2 11 -1 16 45 29 1981
1 0 2 11 0 32 92 60 1981
1 0 2 100 -5 0 2 2 1981
1 0 2 100 -4 0 2 2 1981
1 0 2 100 -3 1 4 3 1981
1 0 2 100 -2 5 15 10 1981
1 0 2 100 -1 4 23 19 1981
1 0 2 100 0 36 76 40 1981
1 0 2 101 -6 0 1 1 1981
1 0 2 101 -5 0 1 1 1981
1 0 2 101 -3 4 9 5 1981
1 0 2 101 -2 5 11 6 1981
1 0 2 101 -1 7 24 17 1981
1 0 2 101 0 18 50 32 1981
1 0 2 110 -5 0 1 1 1981
1 0 2 110 -4 0 1 1 1981
1 0 2 110 -3 0 2 2 1981
1 0 2 110 -2 2 10 8 1981
1 0 2 110 -1 2 8 6 1981
1 0 2 110 0 10 26 16 1981
1 0 2 111 -6 0 1 1 1981
1 0 2 111 -5 0 1 1 1981
1 0 2 111 -4 1 1 0 1981
1 0 2 111 -3 0 3 3 1981
1 0 2 111 -2 0 7 7 1981
1 0 2 111 -1 5 14 9 1981
1 0 2 111 0 2 17 15 1981
1 1 0 0 -7 0 1 1 1981
1 1 0 0 -6 0 6 6 1981
1 1 0 0 -5 0 2 2 1981
1 1 0 0 -4 3 20 17 1981
1 1 0 0 -3 11 47 36 1981
1 1 0 0 -2 20 98 78 1981
1 1 0 0 -1 68 192 124 1981
1 1 0 0 0 488 1031 543 1981
1 1 0 0 1 8 10 2 1981
1 1 0 0 2 5 6 1 1981
1 1 0 0 3 4 4 0 1981
1 1 0 0 4 1 2 1 1981
1 1 0 0 6 1 1 0 1981
1 1 0 1 -7 0 1 1 1981
1 1 0 1 -6 0 2 2 1981
1 1 0 1 -5 0 1 1 1981
1 1 0 1 -4 2 11 9 1981
1 1 0 1 -3 3 10 7 1981
1 1 0 1 -2 6 26 20 1981
1 1 0 1 -1 27 67 40 1981
1 1 0 1 0 176 321 145 1981
1 1 0 1 1 4 7 3 1981
1 1 0 1 2 4 5 1 1981
1 1 0 1 3 3 3 0 1981
1 1 0 10 -6 0 1 1 1981
1 1 0 10 -3 2 4 2 1981
1 1 0 10 -2 2 10 8 1981
1 1 0 10 -1 8 22 14 1981
1 1 0 10 0 67 126 59 1981
1 1 0 10 1 9 12 3 1981
1 1 0 10 2 6 7 1 1981
1 1 0 10 3 1 1 0 1981
1 1 0 11 -4 0 2 2 1981
1 1 0 11 -3 2 3 1 1981
1 1 0 11 -2 2 3 1 1981
1 1 0 11 -1 5 9 4 1981
1 1 0 11 0 32 49 17 1981
1 1 0 11 1 8 12 4 1981
1 1 0 11 2 1 2 1 1981
1 1 0 11 3 2 3 1 1981
1 1 0 100 -2 0 4 4 1981
1 1 0 100 -1 2 5 3 1981
1 1 0 100 0 8 18 10 1981
1 1 0 100 1 1 2 1 1981
1 1 0 100 2 2 2 0 1981
1 1 0 100 3 1 1 0 1981
1 1 0 101 -6 0 1 1 1981
1 1 0 101 -2 0 1 1 1981
1 1 0 101 -1 2 7 5 1981
1 1 0 101 0 10 23 13 1981
1 1 0 101 1 4 6 2 1981
1 1 0 101 2 2 3 1 1981
1 1 0 101 3 1 1 0 1981
1 1 0 110 -2 2 3 1 1981
1 1 0 110 -1 3 5 2 1981
1 1 0 110 0 8 14 6 1981
1 1 0 110 1 4 7 3 1981
1 1 0 110 2 0 1 1 1981
1 1 0 110 4 0 1 1 1981
1 1 0 111 -1 1 1 0 1981
1 1 0 111 0 6 9 3 1981
1 1 0 111 1 3 4 1 1981
1 1 0 111 2 1 1 0 1981
1 1 1 0 -6 0 3 3 1981
1 1 1 0 -5 0 2 2 1981
1 1 1 0 -4 1 8 7 1981
1 1 1 0 -3 8 38 30 1981
1 1 1 0 -2 13 67 54 1981
1 1 1 0 -1 40 127 87 1981
1 1 1 0 0 309 710 401 1981
1 1 1 0 1 16 27 11 1981
1 1 1 0 2 6 9 3 1981
1 1 1 0 3 10 14 4 1981
1 1 1 0 4 1 2 1 1981
1 1 1 0 6 1 1 0 1981
1 1 1 1 -7 0 1 1 1981
1 1 1 1 -6 0 3 3 1981
1 1 1 1 -4 3 10 7 1981
1 1 1 1 -3 3 13 10 1981
1 1 1 1 -2 7 29 22 1981
1 1 1 1 -1 18 55 37 1981
1 1 1 1 0 129 280 151 1981
1 1 1 1 1 21 44 23 1981
1 1 1 1 2 5 8 3 1981
1 1 1 1 3 6 6 0 1981
1 1 1 1 4 2 2 0 1981
1 1 1 1 5 0 1 1 1981
1 1 1 1 6 1 1 0 1981
1 1 1 10 -4 0 3 3 1981
1 1 1 10 -3 1 5 4 1981
1 1 1 10 -2 3 11 8 1981
1 1 1 10 -1 11 33 22 1981
1 1 1 10 0 80 154 74 1981
1 1 1 10 1 25 33 8 1981
1 1 1 10 2 4 6 2 1981
1 1 1 10 3 4 6 2 1981
1 1 1 10 4 1 1 0 1981
1 1 1 11 -4 0 2 2 1981
1 1 1 11 -3 1 2 1 1981
1 1 1 11 -2 5 10 5 1981
1 1 1 11 -1 6 17 11 1981
1 1 1 11 0 41 72 31 1981
1 1 1 11 1 19 30 11 1981
1 1 1 11 2 5 6 1 1981
1 1 1 11 3 7 7 0 1981
1 1 1 11 4 4 4 0 1981
1 1 1 11 5 0 1 1 1981
1 1 1 100 -3 0 1 1 1981
1 1 1 100 -2 0 5 5 1981
1 1 1 100 -1 6 7 1 1981
1 1 1 100 0 34 70 36 1981
1 1 1 100 1 11 14 3 1981
1 1 1 100 2 5 6 1 1981
1 1 1 100 3 2 2 0 1981
1 1 1 101 -6 0 2 2 1981
1 1 1 101 -4 1 1 0 1981
1 1 1 101 -3 0 1 1 1981
1 1 1 101 -2 1 1 0 1981
1 1 1 101 -1 6 11 5 1981
1 1 1 101 0 22 40 18 1981
1 1 1 101 1 12 18 6 1981
1 1 1 101 2 4 4 0 1981
1 1 1 101 3 4 5 1 1981
1 1 1 110 -4 0 1 1 1981
1 1 1 110 -3 0 1 1 1981
1 1 1 110 -2 2 5 3 1981
1 1 1 110 -1 3 5 2 1981
1 1 1 110 0 13 24 11 1981
1 1 1 110 1 5 8 3 1981
1 1 1 110 2 2 5 3 1981
1 1 1 110 3 1 1 0 1981
1 1 1 111 -4 0 2 2 1981
1 1 1 111 -3 0 1 1 1981
1 1 1 111 -2 1 2 1 1981
1 1 1 111 -1 4 6 2 1981
1 1 1 111 0 8 12 4 1981
1 1 1 111 1 5 9 4 1981
1 1 1 111 2 3 4 1 1981
1 1 1 111 3 0 1 1 1981
1 1 2 0 -6 0 2 2 1981
1 1 2 0 -5 0 2 2 1981
1 1 2 0 -4 0 6 6 1981
1 1 2 0 -3 6 29 23 1981
1 1 2 0 -2 6 46 40 1981
1 1 2 0 -1 29 106 77 1981
1 1 2 0 0 223 520 297 1981
1 1 2 0 1 38 61 23 1981
1 1 2 0 2 18 26 8 1981
1 1 2 0 3 12 17 5 1981
1 1 2 0 4 3 7 4 1981
1 1 2 1 -7 0 1 1 1981
1 1 2 1 -6 0 3 3 1981
