INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -4 0 2 2 1985
1 0 0 0 -3 0 2 2 1985
1 0 0 0 -2 1 6 5 1985
1 0 0 0 -1 10 27 17 1985
1 0 0 0 0 945 2104 1159 1985
1 0 0 1 -4 0 1 1 1985
1 0 0 1 -2 1 5 4 1985
1 0 0 1 -1 5 31 26 1985
1 0 0 1 0 218 537 319 1985
1 0 0 10 -3 0 2 2 1985
1 0 0 10 -2 1 2 1 1985
1 0 0 10 -1 12 25 13 1985
1 0 0 10 0 72 207 135 1985
1 0 0 11 -3 0 1 1 1985
1 0 0 11 -2 3 5 2 1985
1 0 0 11 -1 3 15 12 1985
1 0 0 11 0 35 90 55 1985
1 0 0 100 -2 0 2 2 1985
1 0 0 100 -1 1 10 9 1985
1 0 0 100 0 13 46 33 1985
1 0 0 101 -2 1 3 2 1985
1 0 0 101 -1 4 15 11 1985
1 0 0 101 0 15 49 34 1985
1 0 0 110 -2 0 7 7 1985
1 0 0 110 -1 0 6 6 1985
1 0 0 110 0 7 19 12 1985
1 0 0 111 -3 0 1 1 1985
1 0 0 111 -2 0 3 3 1985
1 0 0 111 -1 1 4 3 1985
1 0 0 111 0 3 14 11 1985
1 0 1 0 -5 0 1 1 1985
1 0 1 0 -4 1 11 10 1985
1 0 1 0 -3 3 13 10 1985
1 0 1 0 -2 7 34 27 1985
1 0 1 0 -1 19 60 41 1985
1 0 1 0 0 687 1448 761 1985
1 0 1 1 -4 0 2 2 1985
1 0 1 1 -3 0 7 7 1985
1 0 1 1 -2 4 18 14 1985
1 0 1 1 -1 24 69 45 1985
1 0 1 1 0 239 536 297 1985
1 0 1 10 -3 1 6 5 1985
1 0 1 10 -2 3 16 13 1985
1 0 1 10 -1 20 52 32 1985
1 0 1 10 0 106 257 151 1985
1 0 1 11 -4 0 2 2 1985
1 0 1 11 -3 0 3 3 1985
1 0 1 11 -2 3 10 7 1985
1 0 1 11 -1 8 34 26 1985
1 0 1 11 0 53 126 73 1985
1 0 1 100 -3 1 6 5 1985
1 0 1 100 -2 0 6 6 1985
1 0 1 100 -1 8 20 12 1985
1 0 1 100 0 44 117 73 1985
1 0 1 101 -6 0 1 1 1985
1 0 1 101 -5 0 1 1 1985
1 0 1 101 -3 1 4 3 1985
1 0 1 101 -2 1 11 10 1985
1 0 1 101 -1 9 23 14 1985
1 0 1 101 0 36 76 40 1985
1 0 1 110 -5 0 1 1 1985
1 0 1 110 -4 0 2 2 1985
1 0 1 110 -3 0 1 1 1985
1 0 1 110 -2 2 9 7 1985
1 0 1 110 -1 6 18 12 1985
1 0 1 110 0 6 40 34 1985
1 0 1 111 -3 1 2 1 1985
1 0 1 111 -2 2 6 4 1985
1 0 1 111 -1 3 13 10 1985
1 0 1 111 0 14 43 29 1985
1 0 2 0 -6 1 1 0 1985
1 0 2 0 -5 0 2 2 1985
1 0 2 0 -4 2 20 18 1985
1 0 2 0 -3 5 23 18 1985
1 0 2 0 -2 15 56 41 1985
1 0 2 0 -1 42 112 70 1985
