INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
1 0 0 0 -4 0 1 1 1954
1 0 0 0 -3 0 2 2 1954
1 0 0 0 -2 1 3 2 1954
1 0 0 0 -1 6 18 12 1954
1 0 0 0 0 501 1177 676 1954
1 0 0 1 -4 0 1 1 1954
1 0 0 1 -3 0 2 2 1954
1 0 0 1 -2 3 7 4 1954
1 0 0 1 -1 1 14 13 1954
1 0 0 1 0 138 350 212 1954
1 0 0 10 -3 0 1 1 1954
1 0 0 10 -2 0 1 1 1954
1 0 0 10 -1 5 14 9 1954
1 0 0 10 0 22 71 49 1954
1 0 0 11 -3 0 2 2 1954
1 0 0 11 -2 0 6 6 1954
1 0 0 11 -1 3 15 12 1954
1 0 0 11 0 21 80 59 1954
1 0 0 100 -2 0 1 1 1954
1 0 0 100 -1 0 7 7 1954
1 0 0 100 0 2 11 9 1954
1 0 0 101 -2 0 2 2 1954
1 0 0 101 -1 0 12 12 1954
1 0 0 101 0 10 25 15 1954
1 0 0 110 -2 0 3 3 1954
1 0 0 110 -1 2 4 2 1954
1 0 0 110 0 5 12 7 1954
1 0 0 111 -2 0 3 3 1954
1 0 0 111 -1 2 5 3 1954
1 0 0 111 0 1 10 9 1954
1 0 1 0 -9 0 1 1 1954
1 0 1 0 -4 0 2 2 1954
1 0 1 0 -3 2 12 10 1954
1 0 1 0 -2 2 13 11 1954
1 0 1 0 -1 9 24 15 1954
1 0 1 0 0 339 751 412 1954
1 0 1 1 -4 0 3 3 1954
1 0 1 1 -3 0 5 5 1954
1 0 1 1 -2 3 18 15 1954
1 0 1 1 -1 8 43 35 1954
1 0 1 1 0 144 345 201 1954
1 0 1 10 -3 2 11 9 1954
1 0 1 10 -2 3 12 9 1954
1 0 1 10 -1 2 25 23 1954
1 0 1 10 0 44 119 75 1954
1 0 1 11 -4 0 2 2 1954
1 0 1 11 -3 0 7 7 1954
1 0 1 11 -2 1 11 10 1954
1 0 1 11 -1 8 33 25 1954
1 0 1 11 0 44 110 66 1954
1 0 1 100 -2 0 3 3 1954
1 0 1 100 -1 7 16 9 1954
1 0 1 100 0 9 36 27 1954
1 0 1 101 -5 0 2 2 1954
1 0 1 101 -4 0 2 2 1954
1 0 1 101 -3 0 3 3 1954
1 0 1 101 -2 0 7 7 1954
1 0 1 101 -1 3 17 14 1954
1 0 1 101 0 24 50 26 1954
1 0 1 110 -7 0 1 1 1954
1 0 1 110 -5 0 1 1 1954
1 0 1 110 -3 0 4 4 1954
1 0 1 110 -2 1 4 3 1954
1 0 1 110 -1 5 11 6 1954
1 0 1 110 0 7 21 14 1954
1 0 1 111 -5 0 2 2 1954
1 0 1 111 -4 0 1 1 1954
1 0 1 111 -3 0 4 4 1954
1 0 1 111 -2 0 5 5 1954
1 0 1 111 -1 5 13 8 1954
1 0 1 111 0 9 26 17 1954
1 0 2 0 -9 0 1 1 1954
1 0 2 0 -6 0 1 1 1954
1 0 2 0 -5 0 1 1 1954
1 0 2 0 -4 0 5 5 1954
1 0 2 0 -3 4 19 15 1954
1 0 2 0 -2 8 42 34 1954
